"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"SLC30A2",5.77,4.05,4.17,6.75e-05,0.00462,"Non-endocrine","7780","solute carrier family 30 member 2","up",4.17069622716897
"COL18A1",2.47,6.8,4.17,6.75e-05,0.00462,"Non-endocrine","80781","collagen type XVIII alpha 1 chain","up",4.17069622716897
"GDF10",6.6,0.806,4.17,6.82e-05,0.00465,"Non-endocrine","2662","growth differentiation factor 10","up",4.16621562534352
"PHGDH",4.81,4.29,4.17,6.88e-05,0.00467,"Non-endocrine","26227","phosphoglycerate dehydrogenase","up",4.16241156176449
"CDC42EP1",3.77,5.83,4.17,6.95e-05,0.00469,"Non-endocrine","11135","CDC42 effector protein 1","up",4.15801519540989
"JCAD",3.38,4.38,4.16,7.05e-05,0.0047,"Non-endocrine","57608","junctional cadherin 5 associated","up",4.1518108830086
"KANK4",6.6,1.49,4.16,7.07e-05,0.0047,"Non-endocrine","163782","KN motif and ankyrin repeat domains 4","up",4.1505805862031
"PRRT3",-2.09,4.94,-4.16,7.12e-05,0.0047,"Endocrine","285368","proline rich transmembrane protein 3","down",4.14752000636314
"PSD",-1.98,6.53,-4.16,7.12e-05,0.0047,"Endocrine","5662","pleckstrin and Sec7 domain containing","down",4.14752000636314
"SMOC1",3.31,4.52,4.16,7.16e-05,0.0047,"Non-endocrine","64093","SPARC related modular calcium binding 1","up",4.14508697769214
"FFAR4",-4.69,3.13,-4.16,7.17e-05,0.0047,"Endocrine","338557","free fatty acid receptor 4","down",4.1444808443322
"TSKU",2.95,3.05,4.15,7.25e-05,0.00474,"Non-endocrine","25987","tsukushi, small leucine rich proteoglycan","up",4.13966199342901
"ARHGDIG",5.27,2.16,4.15,7.37e-05,0.00479,"Non-endocrine","398","Rho GDP dissociation inhibitor gamma","up",4.13253251214095
"CLDN10",5.24,4.23,4.15,7.42e-05,0.0048,"Non-endocrine","9071","claudin 10","up",4.12959609472097
"TGFBR2",2.18,6.17,4.14,7.56e-05,0.00487,"Non-endocrine","7048","transforming growth factor beta receptor 2","up",4.12147820449879
"RHOD",3.28,2.77,4.14,7.58e-05,0.00487,"Non-endocrine","29984","ras homolog family member D","up",4.12033079436795
"SYT4",-2.25,7.96,-4.14,7.75e-05,0.00494,"Endocrine","6860","synaptotagmin 4","down",4.11069829749369
"BTBD3",-1.87,7.6,-4.13,7.78e-05,0.00494,"Endocrine","22903","BTB domain containing 3","down",4.10902040301031
"CTRB2",7.12,11.3,4.13,7.8e-05,0.00494,"Non-endocrine","440387","chymotrypsinogen B2","up",4.10790539730952
"PAG1",2.93,2.92,4.13,7.93e-05,0.005,"Non-endocrine","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1","up",4.1007268126824
"FBP2",5.3,-0.976,4.16,7.98e-05,0.00501,"Non-endocrine","8789","fructose-bisphosphatase 2","up",4.09799710864927
"TPPP3",-2.95,6.26,-4.13,8.03e-05,0.00502,"Endocrine","51673","tubulin polymerization promoting protein family member 3","down",4.09528445472132
"MEX3B",-2.8,2.76,-4.12,8.13e-05,0.00506,"Endocrine","84206","mex-3 RNA binding family member B","down",4.08990945440593
"TMEM45B",3.38,3.11,4.12,8.22e-05,0.00509,"Non-endocrine","120224","transmembrane protein 45B","up",4.08512818245995
"GALK1",4.09,1.85,4.12,8.27e-05,0.00509,"Non-endocrine","2584","galactokinase 1","up",4.08249449044745
"MATN4",5.78,0.156,4.13,8.32e-05,0.00509,"Non-endocrine","8785","matrilin 4","up",4.07987667370928
"MYLK2",5.95,-0.547,4.13,8.36e-05,0.00509,"Non-endocrine","85366","myosin light chain kinase 2","up",4.07779372256098
"TC2N",3.99,5.65,4.11,8.37e-05,0.00509,"Non-endocrine","123036","tandem C2 domains, nuclear","up",4.07727454200674
"NEXN",3.55,2.41,4.11,8.52e-05,0.00516,"Non-endocrine","91624","nexilin F-actin binding protein","up",4.0695604052333
"RBP4",-4.11,8.15,-4.11,8.55e-05,0.00516,"Endocrine","5950","retinol binding protein 4","down",4.06803388527183
"ENO2",-2.13,6.54,-4.1,8.73e-05,0.00523,"Endocrine","2026","enolase 2","down",4.05898575629443
"ABCA3",-2.5,7.47,-4.1,8.75e-05,0.00523,"Endocrine","21","ATP binding cassette subfamily A member 3","down",4.05799194697769
"MITF",2.42,2.2,4.1,8.8e-05,0.00523,"Non-endocrine","4286","melanocyte inducing transcription factor","up",4.05551732784983
"APBA2",5.03,1.06,4.1,8.81e-05,0.00523,"Non-endocrine","321","amyloid beta precursor protein binding family A member 2","up",4.05502409158795
"GAS1",4.29,2.25,4.1,8.89e-05,0.00525,"Non-endocrine","2619","growth arrest specific 1","up",4.05109823902979
"ANPEP",6.48,7.17,4.1,8.93e-05,0.00525,"Non-endocrine","290","alanyl aminopeptidase, membrane","up",4.04914854111145
"ABCC3",4.36,4.87,4.1,8.95e-05,0.00525,"Non-endocrine","8714","ATP binding cassette subfamily C member 3","up",4.04817696468409
"DHRS3",3.48,4.75,4.09,9.09e-05,0.00531,"Non-endocrine","9249","dehydrogenase/reductase 3","up",4.04143611677803
"HHIP",6.74,-0.33,4.11,9.21e-05,0.00535,"Non-endocrine","64399","hedgehog interacting protein","up",4.03574036980315
"GYPC",2.68,3.38,4.09,9.29e-05,0.00536,"Non-endocrine","2995","glycophorin C (Gerbich blood group)","up",4.03198428600636
"GNG4",-2.32,7.28,-4.09,9.32e-05,0.00536,"Endocrine","2786","G protein subunit gamma 4","down",4.03058408764602
"TPST2",6.05,5.74,4.09,9.32e-05,0.00536,"Non-endocrine","8459","tyrosylprotein sulfotransferase 2","up",4.03058408764602
"ALKAL2",4.04,2.61,4.08,9.42e-05,0.00536,"Non-endocrine","285016","ALK and LTK ligand 2","up",4.02594909720712
"CTRC",6.78,10.4,4.08,9.44e-05,0.00536,"Non-endocrine","11330","chymotrypsin C","up",4.02502800570193
"MPST",3.57,3.92,4.08,9.47e-05,0.00536,"Non-endocrine","4357","mercaptopyruvate sulfurtransferase","up",4.02365002099673
"RBPJL",7.65,5.5,4.08,9.51e-05,0.00536,"Non-endocrine","11317","recombination signal binding protein for immunoglobulin kappa J region like","up",4.02181948306259
"VEPH1",5.14,2.02,4.08,9.52e-05,0.00536,"Non-endocrine","79674","ventricular zone expressed PH domain containing 1","up",4.02136305161553
"MAP3K20",2.58,3.77,4.08,9.58e-05,0.00536,"Non-endocrine","51776","mitogen-activated protein kinase kinase kinase 20","up",4.01863449092146
"GLUD2",3.67,-0.197,4.08,9.63e-05,0.00536,"Non-endocrine","2747","glutamate dehydrogenase 2","up",4.01637371287547
"CAMKK1",-2.38,5.61,-4.08,9.65e-05,0.00536,"Endocrine","84254","calcium/calmodulin dependent protein kinase kinase 1","down",4.01547268665621
"PFKFB2",-2.95,8.25,-4.08,9.66e-05,0.00536,"Endocrine","5208","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2","down",4.01502287358451
"RASSF9",5.35,0.973,4.07,9.73e-05,0.00537,"Non-endocrine","9182","Ras association domain family member 9","up",4.01188715973165
"AQP1",4.29,6.49,4.07,9.78e-05,0.00537,"Non-endocrine","358","aquaporin 1 (Colton blood group)","up",4.0096611452124
"NRG4",5.21,1.35,4.08,9.82e-05,0.00537,"Non-endocrine","145957","neuregulin 4","up",4.00788851221305
"SLC28A3",4.12,3.24,4.07,9.83e-05,0.00537,"Non-endocrine","64078","solute carrier family 28 member 3","up",4.00744648216786
"BCL2",2.52,2.06,4.07,9.9e-05,0.00538,"Non-endocrine","596","BCL2 apoptosis regulator","up",4.00436480540245
"AQP12B",6.86,2.95,4.07,9.92e-05,0.00538,"Non-endocrine","653437","aquaporin 12B","up",4.00348832784582
"CXCL17",6.68,1.79,4.06,0.000101,0.00545,"Non-endocrine","284340","C-X-C motif chemokine ligand 17","up",3.99567862621736
"GP1BA",-4.03,-0.929,-4.07,0.000102,0.00547,"Endocrine","2811","glycoprotein Ib platelet subunit alpha","down",3.99139982823808
"SLC26A9",4.89,0.461,4.06,0.000103,0.0055,"Non-endocrine","115019","solute carrier family 26 member 9","up",3.98716277529483
"FBXO41",-1.93,5.9,-4.06,0.000104,0.00553,"Endocrine","150726","F-box protein 41","down",3.98296666070122
"TMPRSS2",4.34,5.34,4.05,0.000104,0.00554,"Non-endocrine","7113","transmembrane serine protease 2","up",3.98296666070122
"DNAH6",-2.36,3.04,-4.05,0.000105,0.00557,"Endocrine","1768","dynein axonemal heavy chain 6","down",3.97881070093006
"TMBIM1",1.95,7.31,4.05,0.000106,0.00557,"Non-endocrine","64114","transmembrane BAX inhibitor motif containing 1","up",3.97469413473523
"PRSS1",7.18,12.8,4.05,0.000107,0.00562,"Non-endocrine","5644","serine protease 1","up",3.97061622231479
"CHN2",5.6,1.08,4.05,0.000108,0.00564,"Non-endocrine","1124","chimerin 2","up",3.96657624451305
"LDHA",2.99,6.89,4.04,0.000108,0.00564,"Non-endocrine","3939","lactate dehydrogenase A","up",3.96657624451305
"BCAT1",6.08,4.48,4.05,0.000108,0.00564,"Non-endocrine","586","branched chain amino acid transaminase 1","up",3.96657624451305
"LRRN3",-3.68,4.49,-4.04,0.00011,0.00566,"Endocrine","54674","leucine rich repeat neuronal 3","down",3.95860731484178
"UMOD",5.51,-0.367,4.06,0.00011,0.00566,"Non-endocrine","7369","uromodulin","up",3.95860731484178
"INA",-2.13,6.14,-4.04,0.00011,0.00566,"Endocrine","9118","internexin neuronal intermediate filament protein alpha","down",3.95860731484178
"SOBP",-2,5.29,-4.04,0.000111,0.00566,"Endocrine","55084","sine oculis binding protein homolog","down",3.95467702121334
"SLC8B1",2.57,3.3,4.04,0.000111,0.00566,"Non-endocrine","80024","solute carrier family 8 member B1","up",3.95467702121334
"PLIN5",4.81,3.62,4.03,0.000112,0.00566,"Non-endocrine","440503","perilipin 5","up",3.95078197732982
"CAPG",3.64,2.7,4.04,0.000112,0.00566,"Non-endocrine","822","capping actin protein, gelsolin like","up",3.95078197732982
"PPP1R1B",5.36,4.14,4.04,0.000112,0.00566,"Non-endocrine","84152","protein phosphatase 1 regulatory inhibitor subunit 1B","up",3.95078197732982
"UTP14A",1.93,3.58,4.03,0.000115,0.00578,"Non-endocrine","10813","UTP14A small subunit processome component","up",3.93930215964639
"MEG3",-3.11,9.7,-4.03,0.000115,0.00578,"Endocrine","55384","maternally expressed 3","down",3.93930215964639
"CIART",-2.57,4.85,-4.03,0.000116,0.00578,"Endocrine","148523","circadian associated repressor of transcription","down",3.93554201077308
"ARRB1",3.12,3.39,4.03,0.000116,0.00578,"Non-endocrine","408","arrestin beta 1","up",3.93554201077308
"TMC6",3.15,2.74,4.02,0.000117,0.0058,"Non-endocrine","11322","transmembrane channel like 6","up",3.93181413825384
"AQP12A",6.24,1.71,4.03,0.000117,0.00579,"Non-endocrine","375318","aquaporin 12A","up",3.93181413825384
"NIBAN1",4.8,4.86,4.02,0.000119,0.00585,"Non-endocrine","116496","niban apoptosis regulator 1","up",3.92445303860747
"CLEC5A",4.53,-1.65,4.11,0.000119,0.00586,"Non-endocrine","23601","C-type lectin domain containing 5A","up",3.92445303860747
"ZNF385D",-3.05,4.16,-4.02,0.000119,0.00585,"Endocrine","79750","zinc finger protein 385D","down",3.92445303860747
"MECOM",4.5,3.39,4.01,0.000121,0.00591,"Non-endocrine","2122","MDS1 and EVI1 complex locus","up",3.91721462968355
"TEKT2",-2.34,3.94,-4.01,0.000121,0.00591,"Endocrine","27285","tektin 2","down",3.91721462968355
"TRABD2B",3.19,1.4,4.01,0.000122,0.00593,"Non-endocrine","388630","TraB domain containing 2B","up",3.91364016932525
"TRHDE",6.51,1.65,4.01,0.000124,0.00599,"Non-endocrine","29953","thyrotropin releasing hormone degrading enzyme","up",3.90657831483776
"PTAFR",3.88,0.854,4.01,0.000125,0.00599,"Non-endocrine","5724","platelet activating factor receptor","up",3.90308998699194
"IRX3",4.35,0.365,4,0.000126,0.00599,"Non-endocrine","79191","iroquois homeobox 3","up",3.89962945488244
"MDH1B",-2.75,2.23,-4,0.000127,0.00599,"Endocrine","130752","malate dehydrogenase 1B","down",3.89619627904404
"MYC",3.2,5.25,4,0.000127,0.00599,"Non-endocrine","4609","MYC proto-oncogene, bHLH transcription factor","up",3.89619627904404
"DISP3",-3.73,3.43,-4,0.000127,0.00599,"Endocrine","57540","dispatched RND transporter family member 3","down",3.89619627904404
"BST2",2.75,3.05,4,0.000127,0.00599,"Non-endocrine","684","bone marrow stromal cell antigen 2","up",3.89619627904404
"ADGRE5",3.28,4.3,4,0.000127,0.00599,"Non-endocrine","976","adhesion G protein-coupled receptor E5","up",3.89619627904404
"AQP8",6.89,4.61,4,0.000128,0.00603,"Non-endocrine","343","aquaporin 8","up",3.89279003035213
"MYBL2",4.91,1.05,4,0.000129,0.00603,"Non-endocrine","4605","MYB proto-oncogene like 2","up",3.88941028970075
"PLOD1",1.89,4.84,4,0.000129,0.00603,"Non-endocrine","5351","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","up",3.88941028970075
"PTGER4",3.1,3.75,3.99,0.00013,0.00605,"Non-endocrine","5734","prostaglandin E receptor 4","up",3.88605664769316
"CYBA",3.04,4.09,3.99,0.000132,0.00613,"Non-endocrine","1535","cytochrome b-245 alpha chain","up",3.87942606879415
"PYGL",2.6,1.55,3.99,0.000133,0.00616,"Non-endocrine","5836","glycogen phosphorylase L","up",3.87614835903291
"SLC22A23",3.28,3.29,3.98,0.000136,0.00627,"Non-endocrine","63027","solute carrier family 22 member 23","up",3.86646109162978
"GCK",-2.5,6.16,-3.98,0.000138,0.00635,"Endocrine","2645","glucokinase","down",3.86012091359876
"AHI1",-1.95,6.43,-3.98,0.000139,0.00636,"Endocrine","54806","Abelson helper integration site 1","down",3.85698519974591
"TBC1D4",-1.86,5.79,-3.97,0.000139,0.00636,"Endocrine","9882","TBC1 domain family member 4","down",3.85698519974591
"MYL12A",2.16,6.26,3.97,0.00014,0.00636,"Non-endocrine","10627","myosin light chain 12A","up",3.85387196432176
"PDGFC",3.67,2.93,3.97,0.00014,0.00636,"Non-endocrine","56034","platelet derived growth factor C","up",3.85387196432176
"SALL2",-2.16,5.51,-3.97,0.00014,0.00636,"Endocrine","6297","spalt like transcription factor 2","down",3.85387196432176
"PELI3",-1.92,5.43,-3.97,0.000142,0.00639,"Endocrine","246330","pellino E3 ubiquitin protein ligase family member 3","down",3.84771165561694
"SLC25A5",2.17,7.48,3.97,0.000142,0.00639,"Non-endocrine","292","solute carrier family 25 member 5","up",3.84771165561694
"DACH2",-3.48,3.68,-3.97,0.000144,0.00639,"Endocrine","117154","dachshund family transcription factor 2","down",3.84163750790475
"GALNT2",1.71,6.16,3.96,0.000144,0.00639,"Non-endocrine","2590","polypeptide N-acetylgalactosaminyltransferase 2","up",3.84163750790475
"IFITM2",2.91,3.95,3.96,0.000145,0.00639,"Non-endocrine","10581","interferon induced transmembrane protein 2","up",3.83863199776503
"AP3S1",2.01,4.73,3.96,0.000145,0.00639,"Non-endocrine","1176","adaptor related protein complex 3 subunit sigma 1","up",3.83863199776503
"ONECUT1",5.18,1.85,3.96,0.000145,0.00639,"Non-endocrine","3175","one cut homeobox 1","up",3.83863199776503
"C1orf226",3.19,0.588,3.96,0.000145,0.00639,"Non-endocrine","400793","chromosome 1 open reading frame 226","up",3.83863199776503
"P4HA2",1.79,5.6,3.96,0.000145,0.00639,"Non-endocrine","8974","prolyl 4-hydroxylase subunit alpha 2","up",3.83863199776503
"CD24",3.03,8.96,3.96,0.000146,0.00639,"Non-endocrine","100133941","CD24 molecule","up",3.83564714421556
"LPCAT2",2.79,1.91,3.96,0.000146,0.00639,"Non-endocrine","54947","lysophosphatidylcholine acyltransferase 2","up",3.83564714421556
"CRYBG1",2.8,3.33,3.96,0.000148,0.00646,"Non-endocrine","202","crystallin beta-gamma domain containing 1","up",3.82973828460504
"EPS8",1.99,4.79,3.96,0.000149,0.00648,"Non-endocrine","2059","epidermal growth factor receptor pathway substrate 8","up",3.82681373158773
"SMIM3",3.01,3.54,3.95,0.000151,0.00656,"Non-endocrine","85027","small integral membrane protein 3","up",3.82102305270683
"PAQR4",4.01,1.08,3.95,0.000152,0.00656,"Non-endocrine","124222","progestin and adipoQ receptor family member 4","up",3.81815641205523
"PM20D1",6.99,3.26,3.95,0.000153,0.00659,"Non-endocrine","148811","peptidase M20 domain containing 1","up",3.8153085691824
"DMD",3.13,4.37,3.95,0.000154,0.00661,"Non-endocrine","1756","dystrophin","up",3.81247927916354
"MAPK8IP2",-1.79,6.27,-3.94,0.000155,0.00665,"Endocrine","23542","mitogen-activated protein kinase 8 interacting protein 2","down",3.80966830182971
"ERBB2",2.85,4.67,3.94,0.000156,0.00668,"Non-endocrine","2064","erb-b2 receptor tyrosine kinase 2","up",3.80687540164554
"PLEKHA6",-1.99,6.9,-3.94,0.000158,0.00674,"Endocrine","22874","pleckstrin homology domain containing A6","down",3.80134291304558
"LRG1",4.77,4,3.93,0.000161,0.00684,"Non-endocrine","116844","leucine rich alpha-2-glycoprotein 1","up",3.79317412396815
"SLCO2B1",6.67,1.33,3.93,0.000164,0.00688,"Non-endocrine","11309","solute carrier organic anion transporter family member 2B1","up",3.7851561519523
"MAPK15",4.68,-0.0985,3.93,0.000164,0.00688,"Non-endocrine","225689","mitogen-activated protein kinase 15","up",3.7851561519523
"ALDOB",6.36,6.29,3.93,0.000164,0.00688,"Non-endocrine","229","aldolase, fructose-bisphosphate B","up",3.7851561519523
"PRKAR1B",-2.12,4.57,-3.93,0.000164,0.00688,"Endocrine","5575","protein kinase cAMP-dependent type I regulatory subunit beta","down",3.7851561519523
"CELA3B",6.97,10.2,3.92,0.000166,0.00696,"Non-endocrine","23436","chymotrypsin like elastase 3B","up",3.77989191195995
"EXOSC5",3.34,2.07,3.92,0.000167,0.00697,"Non-endocrine","56915","exosome component 5","up",3.77728352885242
"PRSS3",6.78,8.18,3.92,0.000168,0.00697,"Non-endocrine","5646","serine protease 3","up",3.77469071827414
"GALNT6",3.63,1.89,3.92,0.00017,0.00706,"Non-endocrine","11226","polypeptide N-acetylgalactosaminyltransferase 6","up",3.76955107862173
"ST6GALNAC2",4.43,0.329,3.92,0.000173,0.0071,"Non-endocrine","10610","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2","up",3.7619538968712
"GGT6",4.69,3.14,3.91,0.000173,0.0071,"Non-endocrine","124975","gamma-glutamyltransferase 6","up",3.7619538968712
"SYCN",7.09,8.39,3.91,0.000173,0.0071,"Non-endocrine","342898","syncollin","up",3.7619538968712
"BRSK2",1.85,4.96,3.91,0.000174,0.00715,"Non-endocrine","9024","BR serine/threonine kinase 2","up",3.7594507517174
"SLC4A4",5.31,6.93,3.91,0.000175,0.00715,"Non-endocrine","8671","solute carrier family 4 member 4","up",3.75696195131371
"MAP1A",-2.75,6.7,-3.91,0.000177,0.00719,"Endocrine","4130","microtubule associated protein 1A","down",3.75202673363819
"TREM2",5.16,-1.35,3.95,0.000177,0.00719,"Non-endocrine","54209","triggering receptor expressed on myeloid cells 2","up",3.75202673363819
"SPAG6",-3.47,3.71,-3.91,0.000177,0.00719,"Endocrine","9576","sperm associated antigen 6","down",3.75202673363819
"COL4A6",3.66,-1.22,3.91,0.00018,0.00726,"Non-endocrine","1288","collagen type IV alpha 6 chain","up",3.74472749489669
"UST",5.05,1.86,3.9,0.000182,0.00734,"Non-endocrine","10090","uronyl 2-sulfotransferase","up",3.73992861201493
"MMP14",2.57,5.59,3.9,0.000183,0.00737,"Non-endocrine","4323","matrix metallopeptidase 14","up",3.73754891026957
"APCDD1L-DT",-4.39,2.42,-3.9,0.000184,0.00738,"Endocrine","149773","APCDD1L divergent transcript","down",3.73518217699046
"SHMT1",3.26,2.1,3.89,0.000185,0.00738,"Non-endocrine","6470","serine hydroxymethyltransferase 1","up",3.73282827159699
"TECTA",-2.37,1.87,-3.9,0.000185,0.00738,"Endocrine","7007","tectorin alpha","down",3.73282827159699
"PAIP2B",3.18,5.15,3.89,0.000186,0.00741,"Non-endocrine","400961","poly(A) binding protein interacting protein 2B","up",3.73048705578208
"CASP10",2.93,3,3.89,0.000189,0.00751,"Non-endocrine","843","caspase 10","up",3.72353819582676
"HCK",4.33,-0.814,3.89,0.000191,0.00753,"Non-endocrine","3055","HCK proto-oncogene, Src family tyrosine kinase","up",3.71896663275227
"CA4",5.04,2.18,3.88,0.000192,0.00755,"Non-endocrine","762","carbonic anhydrase 4","up",3.71669877129645
"GRPR",5.59,0.146,3.89,0.000193,0.00755,"Non-endocrine","2925","gastrin releasing peptide receptor","up",3.71444269099223
"TRPV6",4.34,4.97,3.88,0.000193,0.00755,"Non-endocrine","55503","transient receptor potential cation channel subfamily V member 6","up",3.71444269099223
"PPP1R14A",3.23,1.89,3.88,0.000193,0.00755,"Non-endocrine","94274","protein phosphatase 1 regulatory inhibitor subunit 14A","up",3.71444269099223
"SIDT1",-2.48,3.7,-3.88,0.000195,0.0076,"Endocrine","54847","SID1 transmembrane family member 1","down",3.70996538863748
"KLHDC7A",4.31,0.87,3.88,0.000196,0.00763,"Non-endocrine","127707","kelch domain containing 7A","up",3.70774392864352
"TKT",1.79,7.29,3.87,0.000199,0.0077,"Non-endocrine","7086","transketolase","up",3.70114692359029
"POLE4",3.34,1.37,3.87,2e-04,0.00772,"Non-endocrine","56655","DNA polymerase epsilon 4, accessory subunit","up",3.69897000433602
"AKR1C3",3.99,3.06,3.87,0.000201,0.00774,"Non-endocrine","8644","aldo-keto reductase family 1 member C3","up",3.69680394257951
"SST",-3.32,11.4,-3.87,0.000202,0.00776,"Endocrine","6750","somatostatin","down",3.69464863055338
"PSAT1",5.44,3.17,3.87,0.000203,0.00778,"Non-endocrine","29968","phosphoserine aminotransferase 1","up",3.69250396208679
"GNPNAT1",2.11,4.65,3.87,0.000203,0.00778,"Non-endocrine","64841","glucosamine-phosphate N-acetyltransferase 1","up",3.69250396208679
