"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"CCDC102A",-19.6,1.07,-2.59,0.0111,0.694,"Non-endocrine","92922","coiled-coil domain containing 102A","NS",1.95467702121334
"ASAP2",-19.5,3.54,-2.59,0.0112,0.694,"None","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2","NS",1.95078197732982
"EGFLAM",-23.2,-0.214,-2.59,0.0113,0.694,"Non-endocrine","133584","EGF like, fibronectin type III and laminin G domains","NS",1.94692155651658
"CLMP",24.7,1.48,2.59,0.0113,0.694,"None","79827","CXADR like membrane protein","NS",1.94692155651658
"MAEL",25.1,-0.586,2.59,0.0113,0.694,"None","84944","maelstrom spermatogenic transposon silencer","NS",1.94692155651658
"CYS1",-23.7,3.91,-2.58,0.0115,0.694,"None","192668","cystin 1","NS",1.93930215964639
"BICC1",-27.2,4,-2.58,0.0115,0.694,"Non-endocrine","80114","BicC family RNA binding protein 1","NS",1.93930215964639
"GPR52",23,-1.98,2.59,0.0115,0.694,"None","9293","G protein-coupled receptor 52","NS",1.93930215964639
"PRSS47",49.1,-2.23,2.71,0.0116,0.694,"None","138652","serine protease 47","NS",1.93554201077308
"IGLL1",28.5,-2.55,2.64,0.0116,0.694,"None","3543","immunoglobulin lambda like polypeptide 1","NS",1.93554201077308
"JCAD",-22.1,4.38,-2.58,0.0116,0.694,"Non-endocrine","57608","junctional cadherin 5 associated","NS",1.93554201077308
"RAB38",-27.7,-0.104,-2.57,0.0117,0.694,"Non-endocrine","23682","RAB38, member RAS oncogene family","NS",1.93181413825384
"TMEM200B",-20.4,-0.288,-2.57,0.0117,0.694,"None","399474","transmembrane protein 200B","NS",1.93181413825384
"SULT4A1",19.2,4.37,2.57,0.0118,0.694,"None","25830","sulfotransferase family 4A member 1","NS",1.92811799269387
"PLCG2",-19.8,2.5,-2.57,0.0118,0.694,"None","5336","phospholipase C gamma 2","NS",1.92811799269387
"CALB1",26.9,2.14,2.57,0.0118,0.694,"None","793","calbindin 1","NS",1.92811799269387
"SPN",-40.8,-1.85,-2.6,0.012,0.696,"Non-endocrine","6693","sialophorin","NS",1.92081875395238
"C1QTNF8",31.4,-1.13,2.56,0.0121,0.696,"None","390664","C1q and TNF related 8","NS",1.91721462968355
"MRI1",-15.5,3.27,-2.56,0.0121,0.696,"None","84245","methylthioribose-1-phosphate isomerase 1","NS",1.91721462968355
"TTC9B",37.7,-0.267,2.55,0.0123,0.696,"None","148014","tetratricopeptide repeat domain 9B","NS",1.9100948885606
"MCOLN3",-14.9,4.89,-2.55,0.0123,0.696,"None","55283","mucolipin 3","NS",1.9100948885606
"PLEKHA8",-15.5,2.56,-2.55,0.0123,0.696,"None","84725","pleckstrin homology domain containing A8","NS",1.9100948885606
"CRYZ",-17.9,5.55,-2.55,0.0124,0.696,"None","1429","crystallin zeta","NS",1.90657831483776
"OLFML2B",-35.6,-0.958,-2.55,0.0124,0.696,"None","25903","olfactomedin like 2B","NS",1.90657831483776
"MLN",29.8,-2.65,2.67,0.0125,0.696,"None","4295","motilin","NS",1.90308998699194
"NEFL",-41.3,-0.368,-2.54,0.0126,0.696,"None","4747","neurofilament light","NS",1.89962945488244
"ECRG4",-27.4,0.00384,-2.55,0.0126,0.696,"None","84417","ECRG4 augurin precursor","NS",1.89962945488244
"CFAP58",26.5,-1.16,2.55,0.0127,0.696,"None","159686","cilia and flagella associated protein 58","NS",1.89619627904404
"C12orf75",-11.9,6.78,-2.54,0.0127,0.696,"None","387882","chromosome 12 open reading frame 75","NS",1.89619627904404
"DEPDC1B",37,-1.52,2.56,0.0127,0.696,"None","55789","DEP domain containing 1B","NS",1.89619627904404
"GPRC6A",31.5,-2.5,2.61,0.0128,0.696,"None","222545","G protein-coupled receptor class C group 6 member A","NS",1.89279003035213
"TMEM89",26.4,-2.23,2.58,0.0128,0.696,"None","440955","transmembrane protein 89","NS",1.89279003035213
"ADCYAP1R1",31.8,-0.114,2.54,0.0129,0.696,"None","117","ADCYAP receptor type I","NS",1.88941028970075
"NKAIN1",26.4,3.04,2.53,0.013,0.696,"None","79570","sodium/potassium transporting ATPase interacting 1","NS",1.88605664769316
"PANDAR",39,-2.21,2.57,0.0133,0.696,"None","101154753","promoter of CDKN1A antisense DNA damage activated RNA","NS",1.87614835903291
"TREM1",34.4,-0.17,2.53,0.0133,0.696,"None","54210","triggering receptor expressed on myeloid cells 1","NS",1.87614835903291
"ELAC1",12.7,3.66,2.52,0.0133,0.696,"None","55520","elaC ribonuclease Z 1","NS",1.87614835903291
"SLC23A1",-29.3,-0.0383,-2.52,0.0133,0.696,"None","9963","solute carrier family 23 member 1","NS",1.87614835903291
"TRIM9",20.9,5.16,2.52,0.0134,0.696,"None","114088","tripartite motif containing 9","NS",1.87289520163519
"SPART",-11.4,5.57,-2.52,0.0135,0.696,"None","23111","spartin","NS",1.86966623150499
"CROCC2",31.1,-0.296,2.52,0.0136,0.696,"None","728763","ciliary rootlet coiled-coil, rootletin family member 2","NS",1.86646109162978
"CNKSR3",-12,4.51,-2.51,0.0137,0.696,"None","154043","CNKSR family member 3","NS",1.86327943284359
"LOC100509620",-30.5,-2.66,-2.65,0.0138,0.696,"None","100509620","putative aquaporin-7-like protein 3","NS",1.86012091359876
"PARD3B",-13.2,3.5,-2.51,0.0138,0.696,"None","117583","par-3 family cell polarity regulator beta","NS",1.86012091359876
"NTRK2",-24.1,4.65,-2.51,0.0138,0.696,"Non-endocrine","4915","neurotrophic receptor tyrosine kinase 2","NS",1.86012091359876
"HINT2",21.1,1.33,2.51,0.0138,0.696,"None","84681","histidine triad nucleotide binding protein 2","NS",1.86012091359876
"TCTE1",35,0.278,2.51,0.0139,0.696,"None","202500","t-complex-associated-testis-expressed 1","NS",1.85698519974591
"OR52N4",42.9,-2.41,2.67,0.0139,0.696,"None","390072","olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)","NS",1.85698519974591
"KCTD15",-21.8,3.1,-2.5,0.014,0.696,"Non-endocrine","79047","potassium channel tetramerization domain containing 15","NS",1.85387196432176
"CLEC7A",-33.2,-0.967,-2.51,0.0141,0.696,"None","64581","C-type lectin domain containing 7A","NS",1.85078088734462
"CORO7",14.4,3.72,2.5,0.0141,0.696,"None","79585","coronin 7","NS",1.85078088734462
"MEX3A",-25.7,-0.0373,-2.5,0.0141,0.696,"Non-endocrine","92312","mex-3 RNA binding family member A","NS",1.85078088734462
"AQP2",-30.2,-1.99,-2.52,0.0142,0.696,"None","359","aquaporin 2","NS",1.84771165561694
"CDX2",-24.7,1.35,-2.5,0.0143,0.696,"Non-endocrine","1045","caudal type homeobox 2","NS",1.84466396253494
"HNRNPA1L2",15.1,3.23,2.5,0.0143,0.696,"None","144983","heterogeneous nuclear ribonucleoprotein A1 like 2","NS",1.84466396253494
"OVCH1",20.7,-2.53,2.54,0.0143,0.696,"None","341350","ovochymase 1","NS",1.84466396253494
"OPRK1",41.9,-2.3,2.55,0.0144,0.696,"None","4986","opioid receptor kappa 1","NS",1.84163750790475
"TNNI1",-34.1,-1.68,-2.5,0.0144,0.696,"None","7135","troponin I1, slow skeletal type","NS",1.84163750790475
"EFHC2",18.3,1.49,2.49,0.0144,0.696,"None","80258","EF-hand domain containing 2","NS",1.84163750790475
"APLN",23.7,1.19,2.49,0.0146,0.696,"None","8862","apelin","NS",1.83564714421556
"SERINC4",55,-1.28,2.63,0.0147,0.696,"None","619189","serine incorporator 4","NS",1.83268266525182
"SETD1A",15.7,5.82,2.49,0.0147,0.696,"None","9739","SET domain containing 1A, histone lysine methyltransferase","NS",1.83268266525182
"CLEC4A",32.3,-1.69,2.51,0.0148,0.696,"None","50856","C-type lectin domain family 4 member A","NS",1.82973828460504
"PTGFRN",-16.6,4.71,-2.48,0.0149,0.696,"None","5738","prostaglandin F2 receptor inhibitor","NS",1.82681373158773
"SMN1",16.9,4.22,2.48,0.0149,0.696,"None","6606","survival of motor neuron 1, telomeric","NS",1.82681373158773
"PDCL3",-11.6,3.39,-2.48,0.0149,0.696,"None","79031","phosducin like 3","NS",1.82681373158773
"TXNDC2",31,-2.37,2.58,0.0149,0.696,"None","84203","thioredoxin domain containing 2","NS",1.82681373158773
"SERPINA6",-19.4,3.67,-2.48,0.0149,0.696,"None","866","serpin family A member 6","NS",1.82681373158773
"CLCN6",13.3,5.3,2.48,0.015,0.696,"Endocrine","1185","chloride voltage-gated channel 6","NS",1.82390874094432
"PARP4",-13.5,4.81,-2.48,0.015,0.696,"None","143","poly(ADP-ribose) polymerase family member 4","NS",1.82390874094432
"FAM78B",-20.7,1.18,-2.48,0.015,0.696,"None","149297","family with sequence similarity 78 member B","NS",1.82390874094432
"MEX3B",17.8,2.76,2.48,0.015,0.696,"Endocrine","84206","mex-3 RNA binding family member B","NS",1.82390874094432
"LDB2",-26.7,2.83,-2.48,0.015,0.696,"None","9079","LIM domain binding 2","NS",1.82390874094432
"SLITRK3",26.9,-2.3,2.52,0.0151,0.696,"None","22865","SLIT and NTRK like family member 3","NS",1.82102305270683
"RAE1",13.9,4.97,2.48,0.0151,0.696,"None","8480","ribonucleic acid export 1","NS",1.82102305270683
"RBBP8NL",-30.9,-1.35,-2.48,0.0152,0.696,"Non-endocrine","140893","RBBP8 N-terminal like","NS",1.81815641205523
"GUCY1A2",-23.1,3.44,-2.47,0.0152,0.696,"None","2977","guanylate cyclase 1 soluble subunit alpha 2","NS",1.81815641205523
"NUTM2B",30.4,0.684,2.47,0.0152,0.696,"None","729262","NUT family member 2B","NS",1.81815641205523
"LOC105371264",-26.4,-1.84,-2.48,0.0153,0.696,"None","105371264","uncharacterized LOC105371264","NS",1.8153085691824
"SLC12A8",-17,3.23,-2.47,0.0153,0.696,"None","84561","solute carrier family 12 member 8","NS",1.8153085691824
"SLC16A7",-22.6,3.85,-2.47,0.0153,0.696,"Non-endocrine","9194","solute carrier family 16 member 7","NS",1.8153085691824
"OMA1",-22.8,2.62,-2.47,0.0154,0.696,"None","115209","OMA1 zinc metallopeptidase","NS",1.81247927916354
"STRIP2",20.8,2.83,2.47,0.0154,0.696,"None","57464","striatin interacting protein 2","NS",1.81247927916354
"SLED1",23.2,-1.28,2.47,0.0154,0.696,"None","643036","proteoglycan 3, pro eosinophil major basic protein 2 pseudogene","NS",1.81247927916354
"RASSF9",-34.2,0.973,-2.47,0.0154,0.696,"Non-endocrine","9182","Ras association domain family member 9","NS",1.81247927916354
"AMHR2",-32.4,-0.487,-2.47,0.0155,0.696,"None","269","anti-Mullerian hormone receptor type 2","NS",1.80966830182971
"KRTAP5-9",26,-2,2.49,0.0155,0.696,"None","3846","keratin associated protein 5-9","NS",1.80966830182971
"ADGB",29.7,-1.7,2.49,0.0155,0.696,"None","79747","androglobin","NS",1.80966830182971
"MIR4326",37.2,-2.53,2.53,0.0156,0.696,"None","100422945","microRNA 4326","NS",1.80687540164554
"SUV39H1",15.6,2.17,2.46,0.0156,0.696,"None","6839","suppressor of variegation 3-9 homolog 1","NS",1.80687540164554
"ATP8B4",-24.4,-1.16,-2.47,0.0156,0.696,"None","79895","ATPase phospholipid transporting 8B4 (putative)","NS",1.80687540164554
"FAM110A",12.4,2.61,2.46,0.0156,0.696,"None","83541","family with sequence similarity 110 member A","NS",1.80687540164554
"CRABP1",41.9,-1.51,2.48,0.0157,0.696,"None","1381","cellular retinoic acid binding protein 1","NS",1.80410034759077
"FOLR2",-30.2,-1.1,-2.46,0.0157,0.696,"Non-endocrine","2350","folate receptor beta","NS",1.80410034759077
"SLC25A28",13.6,5.27,2.46,0.0158,0.696,"None","81894","solute carrier family 25 member 28","NS",1.80134291304558
"CMBL",-14.9,4.79,-2.46,0.0159,0.696,"None","134147","carboxymethylenebutenolidase homolog","NS",1.79860287567955
"MYRIP",-19.2,2.45,-2.46,0.0159,0.696,"None","25924","myosin VIIA and Rab interacting protein","NS",1.79860287567955
"MIR377",37.4,-2.6,2.56,0.0159,0.696,"None","494326","microRNA 377","NS",1.79860287567955
"USP44",-23.9,0.706,-2.46,0.0159,0.696,"None","84101","ubiquitin specific peptidase 44","NS",1.79860287567955
"TGFBI",-26.1,2.39,-2.45,0.016,0.696,"Non-endocrine","7045","transforming growth factor beta induced","NS",1.79588001734408
"EVC",-19.7,3.01,-2.45,0.0161,0.696,"None","2121","EvC ciliary complex subunit 1","NS",1.79317412396815
"FBN2",38.8,1.68,2.45,0.0161,0.696,"None","2201","fibrillin 2","NS",1.79317412396815
"HAS3",-14.5,1.91,-2.45,0.0161,0.696,"None","3038","hyaluronan synthase 3","NS",1.79317412396815
"WWC1",-14.5,5.83,-2.45,0.0162,0.696,"None","23286","WW and C2 domain containing 1","NS",1.79048498545737
"HBA2",33.9,-1.91,2.47,0.0162,0.696,"None","3040","hemoglobin subunit alpha 2","NS",1.79048498545737
"BPIFB1",69.7,-1.49,2.54,0.0164,0.699,"None","92747","BPI fold containing family B member 1","NS",1.7851561519523
"ATXN7L1",-17.8,1.98,-2.44,0.0165,0.699,"None","222255","ataxin 7 like 1","NS",1.78251605578609
"HSD17B2",-35.4,1.66,-2.44,0.0165,0.699,"None","3294","hydroxysteroid 17-beta dehydrogenase 2","NS",1.78251605578609
"TM4SF4",-28.8,7.41,-2.44,0.0165,0.699,"None","7104","transmembrane 4 L six family member 4","NS",1.78251605578609
"AKAP14",27.1,-2.51,2.48,0.0166,0.699,"None","158798","A-kinase anchoring protein 14","NS",1.77989191195995
"MEOX2",-31.6,-1.4,-2.45,0.0166,0.699,"None","4223","mesenchyme homeobox 2","NS",1.77989191195995
"KIAA2012",24.4,0.646,2.44,0.0167,0.699,"Endocrine","100652824","KIAA2012","NS",1.77728352885242
"CRYGS",21.7,0.389,2.44,0.0167,0.699,"None","1427","crystallin gamma S","NS",1.77728352885242
"PARP3",-10.7,2.76,-2.44,0.0168,0.699,"None","10039","poly(ADP-ribose) polymerase family member 3","NS",1.77469071827414
"HLF",13.2,6.08,2.44,0.0168,0.699,"Endocrine","3131","HLF transcription factor, PAR bZIP family member","NS",1.77469071827414
"NCBP2L",24.3,-1.36,2.44,0.0168,0.7,"None","392517","nuclear cap binding protein subunit 2 like","NS",1.77469071827414
"GATA6-AS1",-22.6,2.06,-2.43,0.0171,0.706,"None","100128893","GATA6 antisense RNA 1 (head to head)","NS",1.76700388960785
"PGBD4",-19.2,1.4,-2.43,0.0171,0.706,"None","161779","piggyBac transposable element derived 4","NS",1.76700388960785
"MIR12136",27.9,0.906,2.44,0.0173,0.708,"None","113219467","microRNA 12136","NS",1.7619538968712
"DIS3",12.7,5.52,2.42,0.0173,0.708,"None","22894","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease","NS",1.7619538968712
"ARL4D",17,2.98,2.42,0.0173,0.708,"None","379","ADP ribosylation factor like GTPase 4D","NS",1.7619538968712
"JPH4",26.3,2.31,2.42,0.0173,0.708,"None","84502","junctophilin 4","NS",1.7619538968712
"IKBIP",-15.5,2.9,-2.42,0.0174,0.708,"None","121457","IKBKB interacting protein","NS",1.7594507517174
"SLC43A3",-19.4,2.39,-2.42,0.0174,0.708,"Non-endocrine","29015","solute carrier family 43 member 3","NS",1.7594507517174
"ANGPT2",21.5,1.98,2.42,0.0176,0.711,"None","285","angiopoietin 2","NS",1.75448733218585
"DONSON",10.5,2.98,2.42,0.0176,0.711,"None","29980","downstream neighbor of SON","NS",1.75448733218585
"UTS2",28.3,-2.4,2.45,0.0177,0.711,"None","10911","urotensin 2","NS",1.75202673363819
"TRPV4",-22.6,1,-2.41,0.0178,0.711,"Non-endocrine","59341","transient receptor potential cation channel subfamily V member 4","NS",1.74957999769111
"COLGALT2",20.5,4.36,2.41,0.0179,0.711,"None","23127","collagen beta(1-O)galactosyltransferase 2","NS",1.74714696902011
"PBXIP1",13.1,7.2,2.41,0.0179,0.711,"None","57326","PBX homeobox interacting protein 1","NS",1.74714696902011
"ZBED6CL",11.9,4.34,2.41,0.018,0.711,"None","113763","ZBED6 C-terminal like","NS",1.74472749489669
"STMN4",49.8,-0.752,2.42,0.018,0.711,"None","81551","stathmin 4","NS",1.74472749489669
"PLBD1",-19.4,2.78,-2.41,0.0181,0.711,"Non-endocrine","79887","phospholipase B domain containing 1","NS",1.74232142513082
"FGD3",-19.8,1.76,-2.41,0.0181,0.711,"None","89846","FYVE, RhoGEF and PH domain containing 3","NS",1.74232142513082
"SERPINA10",-25.8,2.82,-2.4,0.0182,0.711,"None","51156","serpin family A member 10","NS",1.73992861201493
"C8orf58",-13.1,2.24,-2.4,0.0182,0.711,"None","541565","chromosome 8 open reading frame 58","NS",1.73992861201493
"RBM41",-12.6,2.8,-2.4,0.0182,0.711,"None","55285","RNA binding motif protein 41","NS",1.73992861201493
"SHISA9",22.4,-0.687,2.41,0.0182,0.711,"None","729993","shisa family member 9","NS",1.73992861201493
"FEZ1",-19.5,2.31,-2.41,0.0182,0.711,"None","9638","fasciculation and elongation protein zeta 1","NS",1.73992861201493
"C1QTNF4",21.3,2.46,2.4,0.0183,0.711,"None","114900","C1q and TNF related 4","NS",1.73754891026957
"SMPD1",11.3,7.09,2.4,0.0183,0.711,"None","6609","sphingomyelin phosphodiesterase 1","NS",1.73754891026957
"ANXA4",-28.9,6.85,-2.4,0.0185,0.713,"Non-endocrine","307","annexin A4","NS",1.73282827159699
"AGRN",-15.6,6.43,-2.4,0.0185,0.713,"None","375790","agrin","NS",1.73282827159699
"LILRB1",-28,-1.61,-2.4,0.0186,0.713,"None","10859","leukocyte immunoglobulin like receptor B1","NS",1.73048705578208
"ANKRD29",-15.3,1.53,-2.39,0.0187,0.713,"None","147463","ankyrin repeat domain 29","NS",1.7281583934635
"AKAP7",-25.8,2.95,-2.39,0.0187,0.713,"Non-endocrine","9465","A-kinase anchoring protein 7","NS",1.7281583934635
"DZIP1",-10.8,5.36,-2.39,0.019,0.713,"None","22873","DAZ interacting zinc finger protein 1","NS",1.72124639904717
"DDX59-AS1",22.4,-2.31,2.42,0.0191,0.713,"None","101929224","DDX59 antisense RNA 1","NS",1.71896663275227
"STX12",14.9,7.21,2.38,0.0193,0.713,"None","23673","syntaxin 12","NS",1.71444269099223
"PGR",-20,5,-2.38,0.0193,0.713,"None","5241","progesterone receptor","NS",1.71444269099223
"SCGB2A1",21.3,5.05,2.38,0.0194,0.713,"None","4246","secretoglobin family 2A member 1","NS",1.71219827006977
"BTG3",14.2,6.97,2.38,0.0195,0.713,"None","10950","BTG anti-proliferation factor 3","NS",1.70996538863748
"ATG9B",21.6,1.1,2.38,0.0195,0.713,"None","285973","autophagy related 9B","NS",1.70996538863748
"OSBPL10",-11.1,3.96,-2.37,0.0196,0.713,"None","114884","oxysterol binding protein like 10","NS",1.70774392864352
"ARVCF",13.7,7.21,2.37,0.0196,0.713,"Endocrine","421","ARVCF delta catenin family member","NS",1.70774392864352
"DGKI",24.6,0.196,2.38,0.0196,0.713,"None","9162","diacylglycerol kinase iota","NS",1.70774392864352
"C11orf86",38.6,-2.17,2.51,0.0197,0.713,"None","254439","chromosome 11 open reading frame 86","NS",1.70553377383841
"BCAM",13.9,8.34,2.37,0.0197,0.713,"None","4059","basal cell adhesion molecule (Lutheran blood group)","NS",1.70553377383841
"ETAA1",13.3,4.32,2.37,0.0197,0.713,"None","54465","ETAA1 activator of ATR kinase","NS",1.70553377383841
"OSBPL5",-14.4,2.62,-2.37,0.0198,0.713,"Non-endocrine","114879","oxysterol binding protein like 5","NS",1.70333480973847
"FAM106A",50.6,0.708,2.37,0.0198,0.713,"None","80039","family with sequence similarity 106 member A","NS",1.70333480973847
"NBPF26",-19.1,1.71,-2.37,0.0199,0.713,"None","101060684","NBPF member 26","NS",1.70114692359029
"NDRG1",-12.2,7.37,-2.37,0.0199,0.713,"None","10397","N-myc downstream regulated 1","NS",1.70114692359029
"MSS51",-21,0.585,-2.37,0.0199,0.713,"None","118490","MSS51 mitochondrial translational activator","NS",1.70114692359029
"ADD3",-16,5.4,-2.37,0.02,0.713,"None","120","adducin 3","NS",1.69897000433602
"PCYT1B",-25.9,0.32,-2.37,0.02,0.713,"None","9468","phosphate cytidylyltransferase 1, choline, beta","NS",1.69897000433602
"FTCD",-27,3.37,-2.36,0.0201,0.713,"None","10841","formimidoyltransferase cyclodeaminase","NS",1.69680394257951
"DDAH1",-10.7,5.15,-2.36,0.0202,0.713,"None","23576","dimethylarginine dimethylaminohydrolase 1","NS",1.69464863055338
"CFAP46",16.2,1.78,2.36,0.0202,0.713,"None","54777","cilia and flagella associated protein 46","NS",1.69464863055338
"HCRTR1",27,-0.0289,2.36,0.0203,0.713,"None","3061","hypocretin receptor 1","NS",1.69250396208679
"SHLD3",17.5,2.95,2.36,0.0204,0.713,"None","112441434","shieldin complex subunit 3","NS",1.6903698325741
"FLRT2",-49,2.34,-2.36,0.0204,0.713,"None","23768","fibronectin leucine rich transmembrane protein 2","NS",1.6903698325741
"UCP3",21.6,1.6,2.36,0.0204,0.713,"None","7352","uncoupling protein 3","NS",1.6903698325741
"TMIE",21.6,0.519,2.36,0.0205,0.713,"None","259236","transmembrane inner ear","NS",1.68824613894425
"ATP2A1",23.9,0.319,2.36,0.0205,0.713,"None","487","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1","NS",1.68824613894425
"ARHGAP9",-22.2,-1.08,-2.36,0.0206,0.713,"None","64333","Rho GTPase activating protein 9","NS",1.68613277963085
"SARDH",-23.4,3.62,-2.35,0.0207,0.713,"None","1757","sarcosine dehydrogenase","NS",1.68402965454308
"PIGF",-12.3,2.97,-2.35,0.0207,0.713,"None","5281","phosphatidylinositol glycan anchor biosynthesis class F","NS",1.68402965454308
"CTSC",-15.2,4.03,-2.35,0.0208,0.713,"Non-endocrine","1075","cathepsin C","NS",1.68193666503724
"POU6F2",-28,2.71,-2.35,0.0208,0.713,"None","11281","POU class 6 homeobox 2","NS",1.68193666503724
"PNPLA5",35.9,-1.53,2.37,0.0208,0.713,"None","150379","patatin like phospholipase domain containing 5","NS",1.68193666503724
"CLGN",14.9,5.83,2.35,0.0209,0.713,"Endocrine","1047","calmegin","NS",1.67985371388895
