"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"SLC35F4",8.95,2.11,3.66,0.000421,0.0268,"None","341880","solute carrier family 35 member F4","up",3.37571790416433
"LBHD1",-6.51,1.45,-3.65,0.000434,0.0274,"None","79081","LBH domain containing 1","down",3.36251027048749
"CHODL",-12,0.0305,-3.65,0.000439,0.0276,"None","140578","chondrolectin","down",3.35753547975788
"PLEKHA2",4.9,4.31,3.65,0.00044,0.0276,"None","59339","pleckstrin homology domain containing A2","up",3.35654732351381
"IL23R",9.86,-1.34,3.66,0.000456,0.0285,"None","149233","interleukin 23 receptor","up",3.34103515733556
"VWA2",10,1.65,3.63,0.000465,0.0289,"None","340706","von Willebrand factor A domain containing 2","up",3.33254704711005
"FNDC10",-8.93,1.93,-3.63,0.000467,0.0289,"None","643988","fibronectin type III domain containing 10","down",3.33068311943389
"COL9A2",6.89,3.71,3.62,0.000478,0.0294,"None","1298","collagen type IX alpha 2 chain","up",3.32057210338788
"ANO9",7.38,3.18,3.62,0.000479,0.0294,"Non-endocrine","338440","anoctamin 9","up",3.31966448658544
"MDK",6.56,5.42,3.61,0.00049,0.03,"None","4192","midkine","up",3.30980391997149
"HMGB3",6.26,4.2,3.6,0.000509,0.0309,"None","3149","high mobility group box 3","up",3.29328221766324
"FRMD8",4.28,4.79,3.6,0.00051,0.0309,"None","83786","FERM domain containing 8","up",3.29242982390206
"EPHA8",-12,3.71,-3.6,0.000515,0.0311,"None","2046","EPH receptor A8","down",3.28819277095881
"CD82",4.99,6.08,3.59,0.000526,0.0314,"None","3732","CD82 molecule","up",3.27901425584626
"ST8SIA5",-11.2,1.81,-3.59,0.000527,0.0314,"None","29906","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","down",3.27818938478745
"DLGAP3",5.81,4.2,3.59,0.000531,0.0314,"None","58512","DLG associated protein 3","up",3.27490547891853
"ANKRD44",7,2.16,3.59,0.000531,0.0314,"None","91526","ankyrin repeat domain 44","up",3.27490547891853
"PCDHGA3",-6.93,1.33,-3.59,0.000532,0.0314,"None","56112","protocadherin gamma subfamily A, 3","down",3.27408836770495
"SLC10A5",8.79,0.172,3.58,0.000549,0.0323,"None","347051","solute carrier family 10 member 5","up",3.26042765554991
"SNTG1",7.71,2.99,3.57,0.000558,0.0327,"None","54212","syntrophin gamma 1","up",3.25336580106242
"ITPR1",6.55,4.75,3.57,0.000561,0.0328,"None","3708","inositol 1,4,5-trisphosphate receptor type 1","up",3.25103713874384
"TMEM236",12,3.47,3.57,0.000567,0.033,"None","653567","transmembrane protein 236","up",3.24641694110709
"RASSF1",4.53,4.89,3.56,0.000593,0.0344,"None","11186","Ras association domain family member 1","up",3.22694530663574
"GLIS3",-4.8,6.53,-3.55,0.000597,0.0345,"Endocrine","169792","GLIS family zinc finger 3","down",3.22402566887063
"MISP",7,4.74,3.55,6e-04,0.0345,"None","126353","mitotic spindle positioning","up",3.22184874961636
"ZNF771",-4.46,2.15,-3.55,0.000607,0.0347,"None","51333","zinc finger protein 771","down",3.21681130892474
"PPP4R4",6.8,3.79,3.54,0.000621,0.0354,"None","57718","protein phosphatase 4 regulatory subunit 4","up",3.20690839982342
"AHNAK",6.74,7.93,3.54,0.000637,0.0361,"None","79026","AHNAK nucleoprotein","up",3.19586056766465
"ITGB8",4.8,5.14,3.53,0.000644,0.0364,"None","3696","integrin subunit beta 8","up",3.19111413264019
"TAFA4",-10.3,0.101,-3.52,0.000682,0.0384,"Endocrine","151647","TAFA chemokine like family member 4","down",3.16621562534352
"KIAA0040",5.56,5.54,3.51,0.000689,0.0387,"Non-endocrine","9674","KIAA0040","up",3.16178077809237
"PRRT3",-5.12,4.94,-3.51,0.000696,0.0389,"Endocrine","285368","proline rich transmembrane protein 3","down",3.15739076038944
"GPR179",14.6,0.532,3.5,0.000706,0.0392,"None","440435","G protein-coupled receptor 179","up",3.1511952989482
"SLC12A7",5.1,5.7,3.5,0.000707,0.0392,"None","10723","solute carrier family 12 member 7","up",3.1505805862031
"EPHX3",8.03,-0.321,3.5,0.000717,0.0395,"None","79852","epoxide hydrolase 3","up",3.1444808443322
"UBXN10",-7.53,5.49,-3.5,0.000719,0.0395,"None","127733","UBX domain protein 10","down",3.14327110961712
"HHAT",-6.09,2.78,-3.5,0.000722,0.0395,"None","55733","hedgehog acyltransferase","down",3.14146280243036
"MEX3D",4.69,3.85,3.5,0.000724,0.0395,"None","399664","mex-3 RNA binding family member D","up",3.14026143380285
"COMMD9",-4.27,5.25,-3.49,0.000729,0.0395,"None","29099","COMM domain containing 9","down",3.13727247168203
"PEBP1",-5.02,8.99,-3.49,0.000731,0.0395,"None","5037","phosphatidylethanolamine binding protein 1","down",3.13608262304214
"PTGER3",7.28,3.51,3.49,0.000731,0.0395,"Non-endocrine","5733","prostaglandin E receptor 3","up",3.13608262304214
"PPM1E",-7.47,5.14,-3.49,0.000738,0.0396,"None","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E","down",3.13194363817696
"RANGRF",-7.61,0.94,-3.49,0.00074,0.0396,"None","29098","RAN guanine nucleotide release factor","down",3.13076828026902
"NBEAL2",5.89,6.4,3.49,0.000742,0.0396,"None","23218","neurobeachin like 2","up",3.12959609472097
"ACVR1B",-4.69,5.98,-3.49,0.000752,0.04,"None","91","activin A receptor type 1B","down",3.12378215940836
"FAM229B",-5.9,4.26,-3.48,0.000768,0.0407,"None","619208","family with sequence similarity 229 member B","down",3.11463877996849
"ZNF577",-5.73,2.2,-3.47,0.000785,0.0414,"None","84765","zinc finger protein 577","down",3.10513034325475
"FHL2",6.01,3.06,3.47,0.00079,0.0415,"Non-endocrine","2274","four and a half LIM domains 2","up",3.10237290870956
"IAPP",-19.7,10.5,-3.47,0.000792,0.0415,"None","3375","islet amyloid polypeptide","down",3.10127481841051
"LDOC1",-4.67,5.78,-3.47,0.000798,0.0417,"None","23641","LDOC1 regulator of NFKB signaling","down",3.09799710864927
"ASS1",5.3,4.92,3.46,0.000805,0.0419,"None","445","argininosuccinate synthase 1","up",3.09420411963213
"PLXNB3",7.53,2.76,3.46,0.00081,0.042,"None","5365","plexin B3","up",3.09151498112135
"VAT1L",-7.83,5.13,-3.46,0.000813,0.042,"Endocrine","57687","vesicle amine transport 1 like","down",3.08990945440593
"SLC2A2",-11.3,3.47,-3.46,0.000818,0.0421,"None","6514","solute carrier family 2 member 2","down",3.08724669632868
"HIC2",5.64,3.34,3.44,0.000869,0.0446,"None","23119","HIC ZBTB transcriptional repressor 2","up",3.06098022355133
"GMIP",6.5,2.44,3.44,0.000875,0.0447,"Non-endocrine","51291","GEM interacting protein","up",3.05799194697769
"SPATS2L",5.06,5.88,3.44,0.000882,0.0448,"Non-endocrine","26010","spermatogenesis associated serine rich 2 like","up",3.05453141486818
"TFF3",-10.3,5.02,-3.44,0.000883,0.0448,"None","7033","trefoil factor 3","down",3.05403929642243
"PLA1A",-6.43,1.93,-3.43,9e-04,0.0455,"None","51365","phospholipase A1 member A","down",3.04575749056068
"FIGN",8.88,1.97,3.43,0.000904,0.0456,"None","55137","fidgetin, microtubule severing factor","up",3.04383156952464
"CDK5R1",-5.96,4.42,-3.43,0.000911,0.0457,"None","8851","cyclin dependent kinase 5 regulatory subunit 1","down",3.040481623027
"CACNA1I",10.5,0.478,3.43,0.000915,0.0458,"None","8911","calcium voltage-gated channel subunit alpha1 I","up",3.03857890593355
"TMEM45B",8.19,3.11,3.42,0.000922,0.0458,"Non-endocrine","120224","transmembrane protein 45B","up",3.03526907894637
"PDE8B",-6.21,5.35,-3.42,0.000922,0.0458,"None","8622","phosphodiesterase 8B","down",3.03526907894637
"UNC93B1",5.71,3.84,3.42,0.00093,0.0461,"None","81622","unc-93 homolog B1, TLR signaling regulator","up",3.03151705144606
"TRIM9",-7.81,5.16,-3.42,0.000937,0.0462,"None","114088","tripartite motif containing 9","down",3.02826040911222
"ARNTL2",10.2,3.17,3.42,0.000945,0.0465,"None","56938","aryl hydrocarbon receptor nuclear translocator like 2","up",3.02456819149074
"SEC11C",-5.86,7.97,-3.41,0.000951,0.0465,"None","90701","SEC11 homolog C, signal peptidase complex subunit","down",3.02181948306259
"ASCL2",-9.78,3.26,-3.41,0.000953,0.0465,"None","430","achaete-scute family bHLH transcription factor 2","down",3.02090709936167
"BEND6",-7.92,2.17,-3.41,0.000961,0.0468,"Endocrine","221336","BEN domain containing 6","down",3.01727661233145
"MIR200B",9.4,-0.522,3.41,0.000966,0.0469,"None","406984","microRNA 200b","up",3.01502287358451
"SEPTIN9",5.69,6.24,3.41,0.000974,0.0471,"None","10801","septin 9","up",3.01144104312138
"DOP1B",5.46,4.94,3.4,0.000998,0.0481,"None","9980","DOP1 leucine zipper like protein B","up",3.00086945871263
"HLA-A",5.3,9.69,3.4,0.001,0.0482,"None","3105","major histocompatibility complex, class I, A","up",3
"IRX1",10.9,1.25,3.39,0.00101,0.0485,"None","79192","iroquois homeobox 1","up",2.99567862621736
"MAOB",8.6,4.02,3.39,0.00102,0.0485,"None","4129","monoamine oxidase B","up",2.99139982823808
"PCDH7",-7.65,4.54,-3.39,0.00102,0.0485,"None","5099","protocadherin 7","down",2.99139982823808
"ATP2A3",-6.62,8.23,-3.39,0.00103,0.0489,"Endocrine","489","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3","down",2.98716277529483
"SUMF2",3.97,6.96,3.39,0.00104,0.0492,"None","25870","sulfatase modifying factor 2","up",2.98296666070122
"ZMAT4",-11.1,0.588,-3.38,0.00105,0.0493,"None","79698","zinc finger matrin-type 4","down",2.97881070093006
"PIR",-6.93,3.37,-3.38,0.00105,0.0492,"None","8544","pirin","down",2.97881070093006
"IRX2",9.24,4.84,3.38,0.00106,0.0493,"None","153572","iroquois homeobox 2","up",2.97469413473523
"DISP3",-9.16,3.43,-3.38,0.00106,0.0493,"Endocrine","57540","dispatched RND transporter family member 3","down",2.97469413473523
"NTN1",-7.73,4.47,-3.38,0.00106,0.0493,"Endocrine","9423","netrin 1","down",2.97469413473523
"POU6F2",11.1,2.71,3.38,0.00107,0.0495,"None","11281","POU class 6 homeobox 2","up",2.97061622231479
"COL4A4",7.83,2.05,3.38,0.00107,0.0493,"Non-endocrine","1286","collagen type IV alpha 4 chain","up",2.97061622231479
"LOC101927533",-7.46,-1.14,-3.38,0.00108,0.0498,"None","101927533","uncharacterized LOC101927533","down",2.96657624451305
"PCDHGB7",-6.35,2.33,-3.37,0.00109,0.05,"None","56099","protocadherin gamma subfamily B, 7","NS",2.96257350205938
"TCP10L",-10.6,-1.05,-3.38,0.00111,0.0506,"None","140290","t-complex 10 like","NS",2.95467702121334
"PRUNE2",-6.28,7.08,-3.37,0.00111,0.0506,"None","158471","prune homolog 2 with BCH domain","NS",2.95467702121334
"TMEM271",-9.77,0.842,-3.36,0.00112,0.0508,"None","112441426","transmembrane protein 271","NS",2.95078197732982
"FAM166C",-6.84,2.11,-3.36,0.00112,0.0507,"None","339778","family with sequence similarity 166 member C","NS",2.95078197732982
"BPHL",-4.11,3.29,-3.36,0.00113,0.0508,"None","670","biphenyl hydrolase like","NS",2.94692155651658
"ERBB3",10,4.55,3.36,0.00114,0.0508,"None","2065","erb-b2 receptor tyrosine kinase 3","NS",2.94309514866353
"KCNC1",9.23,3.02,3.36,0.00114,0.0508,"None","3746","potassium voltage-gated channel subfamily C member 1","NS",2.94309514866353
"TM6SF2",-8.52,0.0587,-3.36,0.00114,0.0508,"None","53345","transmembrane 6 superfamily member 2","NS",2.94309514866353
"RPS6KA3",5.73,7.09,3.36,0.00114,0.0508,"None","6197","ribosomal protein S6 kinase A3","NS",2.94309514866353
"LZTS2",4.9,4.56,3.36,0.00114,0.0508,"None","84445","leucine zipper tumor suppressor 2","NS",2.94309514866353
"C8G",6.84,-0.388,3.36,0.00115,0.0511,"None","733","complement C8 gamma chain","NS",2.93930215964639
"PARVB",-5.47,6.18,-3.35,0.00116,0.0512,"None","29780","parvin beta","NS",2.93554201077308
"POTEI",11.8,0.599,3.35,0.00116,0.0511,"None","653269","POTE ankyrin domain family member I","NS",2.93554201077308
"MVB12B",4.9,2.98,3.35,0.00117,0.0512,"None","89853","multivesicular body subunit 12B","NS",2.93181413825384
"EGR3",8.71,3.68,3.34,0.00119,0.0519,"None","1960","early growth response 3","NS",2.92445303860747
"PNMA8A",-7.09,5.87,-3.35,0.00119,0.0519,"None","55228","PNMA family member 8A","NS",2.92445303860747
"SERTAD4",-9.02,1.65,-3.34,0.0012,0.0521,"None","56256","SERTA domain containing 4","NS",2.92081875395238
"SELENBP1",8.1,4.01,3.34,0.0012,0.0521,"None","8991","selenium binding protein 1","NS",2.92081875395238
"TSPAN13",-5.19,8.24,-3.34,0.00121,0.0525,"None","27075","tetraspanin 13","NS",2.91721462968355
"FAM174B",-4.45,6.07,-3.33,0.00123,0.0526,"None","400451","family with sequence similarity 174 member B","NS",2.9100948885606
"CERCAM",4.5,5.46,3.33,0.00123,0.0526,"None","51148","cerebral endothelial cell adhesion molecule","NS",2.9100948885606
"ALKBH1",-4.36,3.52,-3.33,0.00123,0.0526,"None","8846","alkB homolog 1, histone H2A dioxygenase","NS",2.9100948885606
"TBC1D4",-4.53,5.79,-3.33,0.00123,0.0526,"Endocrine","9882","TBC1 domain family member 4","NS",2.9100948885606
"PCDHB9",-5.55,2.62,-3.33,0.00124,0.0528,"None","56127","protocadherin beta 9","NS",2.90657831483776
"DLG2",-6.1,4.5,-3.33,0.00125,0.0529,"None","1740","discs large MAGUK scaffold protein 2","NS",2.90308998699194
"ADGB",-10.9,-1.7,-3.37,0.00125,0.0529,"None","79747","androglobin","NS",2.90308998699194
"CAMSAP3",4.42,5.55,3.33,0.00126,0.0531,"None","57662","calmodulin regulated spectrin associated protein family member 3","NS",2.89962945488244
"DUSP26",-5.34,6.15,-3.33,0.00126,0.053,"Endocrine","78986","dual specificity phosphatase 26","NS",2.89962945488244
"DSCAM",6.52,3.36,3.32,0.00129,0.054,"None","1826","DS cell adhesion molecule","NS",2.88941028970075
"SVOP",-5.32,5.43,-3.32,0.00129,0.0541,"Endocrine","55530","SV2 related protein","NS",2.88941028970075
"GDAP1",-4,6,-3.31,0.00132,0.0552,"Endocrine","54332","ganglioside induced differentiation associated protein 1","NS",2.87942606879415
"CHN1",-6.09,6.07,-3.31,0.00134,0.0556,"None","1123","chimerin 1","NS",2.87289520163519
"GAREM2",6.72,1.75,3.31,0.00134,0.0556,"None","150946","GRB2 associated regulator of MAPK1 subtype 2","NS",2.87289520163519
"UCHL1",-6.5,8.27,-3.3,0.00137,0.0566,"Endocrine","7345","ubiquitin C-terminal hydrolase L1","NS",2.86327943284359
"OSBPL1A",5.97,4.08,3.3,0.00138,0.0568,"None","114876","oxysterol binding protein like 1A","NS",2.86012091359876
"BMP3",-9.05,-1.88,-3.34,0.00138,0.0568,"None","651","bone morphogenetic protein 3","NS",2.86012091359876
"MAMLD1",7.9,5.26,3.3,0.00139,0.0568,"None","10046","mastermind like domain containing 1","NS",2.85698519974591
"ENPP5",-4.15,5.16,-3.3,0.00139,0.0569,"None","59084","ectonucleotide pyrophosphatase/phosphodiesterase family member 5","NS",2.85698519974591
"B3GAT1",8.05,2.81,3.29,0.0014,0.057,"None","27087","beta-1,3-glucuronyltransferase 1","NS",2.85387196432176
"ITGA7",6.98,4.26,3.29,0.0014,0.057,"None","3679","integrin subunit alpha 7","NS",2.85387196432176
"DYRK1B",-4.11,4.53,-3.29,0.00141,0.0571,"None","9149","dual specificity tyrosine phosphorylation regulated kinase 1B","NS",2.85078088734462
"EIF4E1B",-9.34,0.666,-3.28,0.00145,0.0585,"None","253314","eukaryotic translation initiation factor 4E family member 1B","NS",2.83863199776503
"ACP5",7.57,1.79,3.28,0.00145,0.0585,"None","54","acid phosphatase 5, tartrate resistant","NS",2.83863199776503
"CCDC68",6.67,2.21,3.28,0.00147,0.0589,"None","80323","coiled-coil domain containing 68","NS",2.83268266525182
"VIL1",9.73,4.66,3.28,0.00148,0.0593,"None","7429","villin 1","NS",2.82973828460504
"CPD",-4.45,7.87,-3.27,0.00149,0.0593,"None","1362","carboxypeptidase D","NS",2.82681373158773
"GATA3",-9.53,-1.97,-3.33,0.00149,0.0593,"None","2625","GATA binding protein 3","NS",2.82681373158773
"LMO4",6.17,4.15,3.27,0.00152,0.0604,"Non-endocrine","8543","LIM domain only 4","NS",2.81815641205523
"HSPA2",5.93,3.98,3.26,0.00155,0.0612,"Non-endocrine","3306","heat shock protein family A (Hsp70) member 2","NS",2.80966830182971
"EMILIN2",7.4,1.39,3.26,0.00155,0.0612,"None","84034","elastin microfibril interfacer 2","NS",2.80966830182971
"TMEM60",-4.64,3.44,-3.26,0.00155,0.0612,"None","85025","transmembrane protein 60","NS",2.80966830182971
"SERTAD1",6.31,4.62,3.26,0.00156,0.0613,"None","29950","SERTA domain containing 1","NS",2.80687540164554
"OLFM1",-6.4,5.37,-3.26,0.00157,0.0617,"None","10439","olfactomedin 1","NS",2.80410034759077
"CRHBP",8.84,0.319,3.26,0.00158,0.0617,"None","1393","corticotropin releasing hormone binding protein","NS",2.80134291304558
"EGFR",6.86,4.21,3.25,0.00158,0.0617,"Non-endocrine","1956","epidermal growth factor receptor","NS",2.80134291304558
"ABHD10",-4.36,5.75,-3.25,0.00159,0.0619,"None","55347","abhydrolase domain containing 10","NS",2.79860287567955
"NANOS1",-5.66,4.32,-3.25,0.0016,0.062,"None","340719","nanos C2HC-type zinc finger 1","NS",2.79588001734407
"MAFK",5.12,5.33,3.25,0.00161,0.0623,"None","7975","MAF bZIP transcription factor K","NS",2.79317412396815
"SORL1",-5.83,8.07,-3.25,0.00162,0.0625,"Endocrine","6653","sortilin related receptor 1","NS",2.79048498545737
"CC2D2A",-4.99,4.23,-3.25,0.00163,0.0625,"Endocrine","57545","coiled-coil and C2 domain containing 2A","NS",2.78781239559604
"TLCD4",7.03,3.78,3.24,0.00164,0.0625,"None","148534","TLC domain containing 4","NS",2.7851561519523
"MBNL3",-6.1,5.08,-3.24,0.00164,0.0625,"None","55796","muscleblind like splicing regulator 3","NS",2.7851561519523
"VCL",4.38,6.55,3.24,0.00164,0.0625,"None","7414","vinculin","NS",2.7851561519523
"ACKR2",9.57,-1.02,3.25,0.00165,0.0625,"None","1238","atypical chemokine receptor 2","NS",2.78251605578609
"PTGDR2",-9.15,3.13,-3.24,0.00166,0.0625,"None","11251","prostaglandin D2 receptor 2","NS",2.77989191195995
"KCTD12",5.73,6.33,3.24,0.00167,0.0625,"None","115207","potassium channel tetramerization domain containing 12","NS",2.77728352885242
"MBLAC1",-5.6,0.98,-3.24,0.00167,0.0625,"None","255374","metallo-beta-lactamase domain containing 1","NS",2.77728352885242
"STEAP1",11.6,0.823,3.24,0.00167,0.0625,"None","26872","STEAP family member 1","NS",2.77728352885242
"MATN2",6.2,4.47,3.24,0.00167,0.0625,"None","4147","matrilin 2","NS",2.77728352885242
"TTC38",3.76,4.58,3.24,0.00167,0.0625,"None","55020","tetratricopeptide repeat domain 38","NS",2.77728352885242
"CFAP61",-7.83,0.849,-3.24,0.00168,0.0625,"None","26074","cilia and flagella associated protein 61","NS",2.77469071827414
"HOXC9",-14,-2.48,-3.58,0.00168,0.0625,"None","3225","homeobox C9","NS",2.77469071827414
"PRRG4",6.13,3.64,3.23,0.0017,0.0632,"None","79056","proline rich and Gla domain 4","NS",2.76955107862173
"FOSL2",6.64,6.43,3.23,0.00171,0.0632,"None","2355","FOS like 2, AP-1 transcription factor subunit","NS",2.76700388960785
"SERINC5",6.04,4.13,3.23,0.00173,0.064,"None","256987","serine incorporator 5","NS",2.7619538968712
"LDLRAP1",-5.01,7.09,-3.22,0.00174,0.0642,"None","26119","low density lipoprotein receptor adaptor protein 1","NS",2.7594507517174
"LINC00595",-10.3,-0.983,-3.23,0.00175,0.0642,"None","414243","long intergenic non-protein coding RNA 595","NS",2.75696195131371
"BMF",7.82,3.81,3.22,0.00175,0.0642,"None","90427","Bcl2 modifying factor","NS",2.75696195131371
"MAP6",-4.55,6.04,-3.22,0.00176,0.0642,"Endocrine","4135","microtubule associated protein 6","NS",2.75448733218585
"FERMT1",7.32,2.09,3.22,0.00176,0.0642,"None","55612","fermitin family member 1","NS",2.75448733218585
"LGI1",-12.2,-0.042,-3.22,0.0018,0.0657,"None","9211","leucine rich glioma inactivated 1","NS",2.74472749489669
"TM4SF4",10.5,7.41,3.21,0.00182,0.0659,"None","7104","transmembrane 4 L six family member 4","NS",2.73992861201493
"CRIM1",4.57,5.55,3.21,0.00183,0.0659,"None","51232","cysteine rich transmembrane BMP regulator 1","NS",2.73754891026957
"AXL",6.28,3.02,3.21,0.00183,0.0659,"Non-endocrine","558","AXL receptor tyrosine kinase","NS",2.73754891026957
"MARCKSL1",6.87,4.5,3.21,0.00183,0.0659,"None","65108","MARCKS like 1","NS",2.73754891026957
"ADAM15",3.85,5.1,3.21,0.00183,0.0659,"None","8751","ADAM metallopeptidase domain 15","NS",2.73754891026957
"ERICH5",-7.43,4.22,-3.21,0.00184,0.0661,"None","203111","glutamate rich 5","NS",2.73518217699046
"TENM1",9.82,1.99,3.2,0.00186,0.0666,"None","10178","teneurin transmembrane protein 1","NS",2.73048705578208
"B2M",5.81,10.2,3.2,0.00187,0.0666,"None","567","beta-2-microglobulin","NS",2.7281583934635
"SH3RF1",6.8,5.08,3.2,0.00188,0.0669,"None","57630","SH3 domain containing ring finger 1","NS",2.72584215073632
