"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"CHST3",15.5,3.82,2.56,0.0121,0.75,"Non-endocrine","9469","carbohydrate sulfotransferase 3","NS",1.91721462968355
"SLC6A3",-20.2,-2.49,-2.6,0.0122,0.75,"None","6531","solute carrier family 6 member 3","NS",1.91364016932525
"ABCG8",-21.5,-2.25,-2.57,0.0123,0.75,"None","64241","ATP binding cassette subfamily G member 8","NS",1.9100948885606
"NUTM2A",-21.8,0.167,-2.55,0.0123,0.75,"None","728118","NUT family member 2A","NS",1.9100948885606
"DOCK8",20.6,1.96,2.55,0.0123,0.75,"None","81704","dedicator of cytokinesis 8","NS",1.9100948885606
"SYT13",-16.6,8.57,-2.55,0.0124,0.75,"Endocrine","57586","synaptotagmin 13","NS",1.90657831483776
"UNC5CL",17.3,4.22,2.55,0.0125,0.75,"None","222643","unc-5 family C-terminal like","NS",1.90308998699194
"NCMAP",16.5,3.7,2.55,0.0125,0.75,"None","400746","non-compact myelin associated protein","NS",1.90308998699194
"VGLL3",22.5,3.78,2.55,0.0126,0.75,"Non-endocrine","389136","vestigial like family member 3","NS",1.89962945488244
"CCN2",25.5,6.03,2.54,0.0127,0.75,"Non-endocrine","1490","cellular communication network factor 2","NS",1.89619627904404
"BEND6",-18.9,2.17,-2.54,0.0127,0.75,"Endocrine","221336","BEN domain containing 6","NS",1.89619627904404
"PEBP1",-11.7,8.99,-2.54,0.0127,0.75,"None","5037","phosphatidylethanolamine binding protein 1","NS",1.89619627904404
"IFFO2",17.5,5.2,2.54,0.0128,0.75,"Non-endocrine","126917","intermediate filament family orphan 2","NS",1.89279003035213
"CNTNAP5",22.4,1.49,2.54,0.0128,0.75,"None","129684","contactin associated protein family member 5","NS",1.89279003035213
"FLRT1",22.7,0.637,2.53,0.013,0.75,"None","23769","fibronectin leucine rich transmembrane protein 1","NS",1.88605664769316
"GOLPH3L",-10.5,5.03,-2.53,0.013,0.75,"None","55204","golgi phosphoprotein 3 like","NS",1.88605664769316
"SPOCK1",18.7,3.15,2.53,0.013,0.75,"None","6695","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","NS",1.88605664769316
"ARHGAP6",23.1,0.74,2.53,0.0131,0.75,"None","395","Rho GTPase activating protein 6","NS",1.88272870434424
"TNFSF9",22.9,-0.0803,2.53,0.0131,0.75,"None","8744","TNF superfamily member 9","NS",1.88272870434424
"NNMT",23.3,3.98,2.53,0.0132,0.75,"None","4837","nicotinamide N-methyltransferase","NS",1.87942606879415
"PDE4A",17.8,3,2.53,0.0132,0.75,"Non-endocrine","5141","phosphodiesterase 4A","NS",1.87942606879415
"C12orf65",-13.4,4.06,-2.53,0.0132,0.75,"None","91574","chromosome 12 open reading frame 65","NS",1.87942606879415
"ADAMTS1",18.9,5.67,2.53,0.0132,0.75,"None","9510","ADAM metallopeptidase with thrombospondin type 1 motif 1","NS",1.87942606879415
"TMEM108",-16.6,2.87,-2.52,0.0133,0.75,"Endocrine","66000","transmembrane protein 108","NS",1.87614835903291
"DLGAP2",20.5,-1.62,2.53,0.0133,0.75,"None","9228","DLG associated protein 2","NS",1.87614835903291
"LATS2",14.5,3.97,2.52,0.0134,0.75,"Non-endocrine","26524","large tumor suppressor kinase 2","NS",1.87289520163519
"SH2D1B",-35,-2.62,-2.69,0.0136,0.75,"None","117157","SH2 domain containing 1B","NS",1.86646109162978
"CDR2L",11.2,3.47,2.51,0.0136,0.75,"None","30850","cerebellar degeneration related protein 2 like","NS",1.86646109162978
"ATCAY",20.4,2.58,2.52,0.0136,0.75,"None","85300","ATCAY kinesin light chain interacting caytaxin","NS",1.86646109162978
"AOAH",25.4,-0.7,2.51,0.0137,0.75,"None","313","acyloxyacyl hydrolase","NS",1.86327943284359
"NOX1",-22.4,-2.37,-2.56,0.0138,0.75,"None","27035","NADPH oxidase 1","NS",1.86012091359876
"RBM24",18.4,1.81,2.51,0.0139,0.75,"None","221662","RNA binding motif protein 24","NS",1.85698519974591
"GRIN2D",-26,1.01,-2.51,0.0139,0.75,"Endocrine","2906","glutamate ionotropic receptor NMDA type subunit 2D","NS",1.85698519974591
"PLCB4",-14.6,6.18,-2.51,0.0139,0.75,"Endocrine","5332","phospholipase C beta 4","NS",1.85698519974591
"MUC13",26.2,5.05,2.51,0.0139,0.75,"None","56667","mucin 13, cell surface associated","NS",1.85698519974591
"MYADM",16.1,7.57,2.51,0.0139,0.75,"None","91663","myeloid associated differentiation marker","NS",1.85698519974591
"METTL7B",26.8,-0.624,2.51,0.014,0.75,"Non-endocrine","196410","methyltransferase like 7B","NS",1.85387196432176
"FXYD2",-15,4.12,-2.5,0.014,0.75,"Endocrine","486","FXYD domain containing ion transport regulator 2","NS",1.85387196432176
"NMRK1",-11,4.85,-2.51,0.014,0.75,"None","54981","nicotinamide riboside kinase 1","NS",1.85387196432176
"RNF112",20.3,-1.32,2.51,0.014,0.75,"None","7732","ring finger protein 112","NS",1.85387196432176
"KALRN",15.2,3.31,2.5,0.0142,0.75,"Non-endocrine","8997","kalirin RhoGEF kinase","NS",1.84771165561694
"CRHR2",21.9,0.781,2.5,0.0143,0.75,"None","1395","corticotropin releasing hormone receptor 2","NS",1.84466396253494
"OPRM1",32.5,-0.424,2.5,0.0143,0.75,"None","4988","opioid receptor mu 1","NS",1.84466396253494
"SERPINB9",19.3,3.91,2.5,0.0143,0.75,"None","5272","serpin family B member 9","NS",1.84466396253494
"TTTY14",24.6,1.47,2.52,0.0143,0.75,"None","83869","testis-specific transcript, Y-linked 14","NS",1.84466396253494
"CD8A",-25,2.59,-2.5,0.0143,0.75,"None","925","CD8a molecule","NS",1.84466396253494
"MLXIPL",-16,7.49,-2.49,0.0144,0.75,"Endocrine","51085","MLX interacting protein like","NS",1.84163750790475
"KLHL10",21.1,-2.09,2.51,0.0145,0.75,"None","317719","kelch like family member 10","NS",1.83863199776503
"EMC9",-10.3,3.47,-2.49,0.0145,0.75,"None","51016","ER membrane protein complex subunit 9","NS",1.83863199776503
"CCL4",29.7,3.43,2.49,0.0145,0.75,"None","6351","C-C motif chemokine ligand 4","NS",1.83863199776503
"KCNS2",28,-0.881,2.5,0.0146,0.75,"None","3788","potassium voltage-gated channel modifier subfamily S member 2","NS",1.83564714421556
"KLHDC7A",25.6,0.87,2.49,0.0147,0.75,"Non-endocrine","127707","kelch domain containing 7A","NS",1.83268266525182
"FEV",19.6,4.52,2.49,0.0147,0.75,"None","54738","FEV transcription factor, ETS family member","NS",1.83268266525182
"RAB39B",-12.7,4.51,-2.48,0.0148,0.75,"Endocrine","116442","RAB39B, member RAS oncogene family","NS",1.82973828460504
"CTAGE15",-28.6,-1.13,-2.49,0.0148,0.75,"None","441294","CTAGE family member 15","NS",1.82973828460504
"AK4",16.9,2.89,2.48,0.0151,0.75,"None","205","adenylate kinase 4","NS",1.82102305270683
"BARD1",21.9,0.773,2.48,0.0151,0.75,"Non-endocrine","580","BRCA1 associated RING domain 1","NS",1.82102305270683
"KANK2",11.7,4.63,2.47,0.0153,0.75,"Non-endocrine","25959","KN motif and ankyrin repeat domains 2","NS",1.8153085691824
"TPM4",11.6,7.83,2.47,0.0154,0.75,"None","7171","tropomyosin 4","NS",1.81247927916354
"FBP1",14.7,3.36,2.47,0.0155,0.75,"None","2203","fructose-bisphosphatase 1","NS",1.80966830182971
"PRRT3",-11.6,4.94,-2.47,0.0155,0.75,"Endocrine","285368","proline rich transmembrane protein 3","NS",1.80966830182971
"QRFP",-13.9,-2.47,-2.48,0.0155,0.75,"None","347148","pyroglutamylated RFamide peptide","NS",1.80966830182971
"MCL1",11.5,9.25,2.47,0.0155,0.75,"Non-endocrine","4170","MCL1 apoptosis regulator, BCL2 family member","NS",1.80966830182971
"MBOAT4",22.1,2.41,2.46,0.0156,0.75,"None","619373","membrane bound O-acyltransferase domain containing 4","NS",1.80687540164554
"GEMIN2",14.3,1.94,2.46,0.0156,0.75,"None","8487","gem nuclear organelle associated protein 2","NS",1.80687540164554
"NRP1",12.6,5.8,2.46,0.0156,0.75,"Non-endocrine","8829","neuropilin 1","NS",1.80687540164554
"EPHB4",18.9,3.67,2.46,0.0157,0.75,"Non-endocrine","2050","EPH receptor B4","NS",1.80410034759077
"ADSS1",-10.9,3.41,-2.46,0.0158,0.75,"None","122622","adenylosuccinate synthase 1","NS",1.80134291304558
"PTPRG",20.9,3.95,2.46,0.0158,0.75,"None","5793","protein tyrosine phosphatase receptor type G","NS",1.80134291304558
"CEBPA-DT",24.5,-1.62,2.47,0.0158,0.75,"Non-endocrine","80054","CEBPA divergent transcript","NS",1.80134291304558
"GLB1L3",23.5,1.12,2.45,0.016,0.75,"None","112937","galactosidase beta 1 like 3","NS",1.79588001734408
"LINC00662",-11.4,3.77,-2.45,0.016,0.75,"None","148189","long intergenic non-protein coding RNA 662","NS",1.79588001734408
"SLC6A17",-15.9,6.49,-2.45,0.016,0.75,"Endocrine","388662","solute carrier family 6 member 17","NS",1.79588001734408
"RNF144A",23.9,4.01,2.45,0.016,0.75,"Non-endocrine","9781","ring finger protein 144A","NS",1.79588001734408
"NPTXR",10.8,5.12,2.45,0.0161,0.75,"None","23467","neuronal pentraxin receptor","NS",1.79317412396815
"ENTPD2",15.2,3.7,2.45,0.0161,0.75,"None","954","ectonucleoside triphosphate diphosphohydrolase 2","NS",1.79317412396815
"CSRP2",18.2,2.61,2.45,0.0162,0.75,"Non-endocrine","1466","cysteine and glycine rich protein 2","NS",1.79048498545737
"CTNND2",11.1,4.79,2.45,0.0162,0.75,"Non-endocrine","1501","catenin delta 2","NS",1.79048498545737
"CCDC122",-10.2,2.81,-2.45,0.0162,0.75,"None","160857","coiled-coil domain containing 122","NS",1.79048498545737
"STPG4",-16.7,-2.39,-2.47,0.0162,0.75,"None","285051","sperm-tail PG-rich repeat containing 4","NS",1.79048498545737
"SUCNR1",33.9,-1.15,2.46,0.0163,0.75,"None","56670","succinate receptor 1","NS",1.78781239559604
"NAGS",18.7,1.16,2.44,0.0164,0.75,"None","162417","N-acetylglutamate synthase","NS",1.7851561519523
"PALD1",24.8,1.96,2.44,0.0164,0.75,"Non-endocrine","27143","phosphatase domain containing paladin 1","NS",1.7851561519523
"ARHGEF28",9.67,5.64,2.44,0.0165,0.75,"None","64283","Rho guanine nucleotide exchange factor 28","NS",1.78251605578609
"CCNB3",21.1,0.257,2.44,0.0165,0.75,"None","85417","cyclin B3","NS",1.78251605578609
"PCDHA8",-17.2,0.0622,-2.44,0.0166,0.75,"Endocrine","56140","protocadherin alpha 8","NS",1.77989191195995
"SPDYE2B",-31.3,-0.589,-2.45,0.0168,0.75,"Endocrine","100310812","speedy/RINGO cell cycle regulator family member E2B","NS",1.77469071827414
"C1orf127",-20.3,6.93,-2.43,0.0168,0.75,"Endocrine","148345","chromosome 1 open reading frame 127","NS",1.77469071827414
"NDNF",25.7,-0.518,2.44,0.0168,0.75,"None","79625","neuron derived neurotrophic factor","NS",1.77469071827414
"MANSC4",-29.1,0.744,-2.43,0.0169,0.75,"None","100287284","MANSC domain containing 4","NS",1.77211329538633
"NDST4",21.8,-2.17,2.47,0.0169,0.75,"None","64579","N-deacetylase and N-sulfotransferase 4","NS",1.77211329538633
"LAT2",14,3.37,2.43,0.0169,0.75,"None","7462","linker for activation of T cells family member 2","NS",1.77211329538633
"RCCD1",12.5,2.38,2.43,0.0169,0.75,"None","91433","RCC1 domain containing 1","NS",1.77211329538633
"IGFBP2",19.7,6.66,2.43,0.017,0.75,"Non-endocrine","3485","insulin like growth factor binding protein 2","NS",1.76955107862173
"PDLIM7",17.6,3.69,2.43,0.017,0.75,"None","9260","PDZ and LIM domain 7","NS",1.76955107862173
"RHOXF1",-19.5,-1.6,-2.44,0.0171,0.75,"None","158800","Rhox homeobox family member 1","NS",1.76700388960785
"FAM227B",-10.8,2.7,-2.43,0.0171,0.75,"None","196951","family with sequence similarity 227 member B","NS",1.76700388960785
"IRF6",10.4,6.34,2.43,0.0171,0.75,"None","3664","interferon regulatory factor 6","NS",1.76700388960785
"NSG2",22.9,3.28,2.43,0.0171,0.75,"None","51617","neuronal vesicle trafficking associated 2","NS",1.76700388960785
"FAM71F1",-18.5,-0.421,-2.43,0.0171,0.75,"None","84691","family with sequence similarity 71 member F1","NS",1.76700388960785
"PLCH2",-23.1,8.78,-2.43,0.0171,0.75,"Endocrine","9651","phospholipase C eta 2","NS",1.76700388960785
"TRAM2",11,4.27,2.43,0.0171,0.75,"None","9697","translocation associated membrane protein 2","NS",1.76700388960785
"RIPPLY3",24.8,-0.367,2.43,0.0172,0.75,"None","53820","ripply transcriptional repressor 3","NS",1.76447155309245
"TMEM150C",-18.7,5.01,-2.42,0.0173,0.75,"None","441027","transmembrane protein 150C","NS",1.7619538968712
"PROP1",-16.7,-2.52,-2.45,0.0173,0.75,"None","5626","PROP paired-like homeobox 1","NS",1.7619538968712
"APCDD1L-DT",-25.3,2.42,-2.42,0.0174,0.75,"Endocrine","149773","APCDD1L divergent transcript","NS",1.7594507517174
"PXDN",14.3,3.09,2.42,0.0174,0.75,"None","7837","peroxidasin","NS",1.7594507517174
"CD36",21.1,4.73,2.42,0.0174,0.75,"None","948","CD36 molecule","NS",1.7594507517174
"HINT2",-18,1.33,-2.42,0.0175,0.751,"None","84681","histidine triad nucleotide binding protein 2","NS",1.75696195131371
"C5AR1",-17.4,3.23,-2.42,0.0176,0.752,"None","728","complement C5a receptor 1","NS",1.75448733218585
"IRF8",23,2.21,2.41,0.0177,0.755,"Non-endocrine","3394","interferon regulatory factor 8","NS",1.75202673363819
"MSANTD1",18.1,2.6,2.42,0.0177,0.755,"None","345222","Myb/SANT DNA binding domain containing 1","NS",1.75202673363819
"SIX5",14.3,2.73,2.41,0.0179,0.759,"Non-endocrine","147912","SIX homeobox 5","NS",1.74714696902011
"PLA1A",-14.5,1.93,-2.41,0.0179,0.759,"None","51365","phospholipase A1 member A","NS",1.74714696902011
"RABL2A",-11,2.54,-2.41,0.018,0.759,"None","11159","RAB, member of RAS oncogene family like 2A","NS",1.74472749489669
"FLNA",13.2,7.43,2.4,0.0183,0.768,"Non-endocrine","2316","filamin A","NS",1.73754891026957
"ZNF385A",14.7,2.2,2.4,0.0183,0.768,"None","25946","zinc finger protein 385A","NS",1.73754891026957
"ANXA10",30.4,0.946,2.4,0.0185,0.776,"Non-endocrine","11199","annexin A10","NS",1.73282827159699
"LUZP1",13.3,5.14,2.39,0.0187,0.776,"None","7798","leucine zipper protein 1","NS",1.7281583934635
"QRFPR",28.4,-2.29,2.5,0.0188,0.776,"None","84109","pyroglutamylated RFamide peptide receptor","NS",1.72584215073632
"EPHX3",17.7,-0.321,2.39,0.0189,0.776,"None","79852","epoxide hydrolase 3","NS",1.72353819582676
"PLCB2",26.7,-0.785,2.39,0.019,0.776,"None","5330","phospholipase C beta 2","NS",1.72124639904717
"S1PR2",12.2,2.84,2.38,0.0191,0.776,"Non-endocrine","9294","sphingosine-1-phosphate receptor 2","NS",1.71896663275227
"PTCHD1",36,-0.979,2.39,0.0192,0.776,"None","139411","patched domain containing 1","NS",1.71669877129645
"SLC39A12",-25.2,-2.41,-2.48,0.0192,0.776,"None","221074","solute carrier family 39 member 12","NS",1.71669877129645
"SLC22A2",-31.8,-1.45,-2.4,0.0192,0.776,"None","6582","solute carrier family 22 member 2","NS",1.71669877129645
"UGT2B4",35.2,-1.26,2.4,0.0192,0.776,"None","7363","UDP glucuronosyltransferase family 2 member B4","NS",1.71669877129645
"PPIC",17.3,2.39,2.38,0.0193,0.776,"Non-endocrine","5480","peptidylprolyl isomerase C","NS",1.71444269099223
"BLK",31.5,-0.728,2.38,0.0193,0.776,"None","640","BLK proto-oncogene, Src family tyrosine kinase","NS",1.71444269099223
"LINC00595",-24.1,-0.983,-2.38,0.0194,0.776,"None","414243","long intergenic non-protein coding RNA 595","NS",1.71219827006977
"PDE8B",-13.9,5.35,-2.38,0.0194,0.776,"None","8622","phosphodiesterase 8B","NS",1.71219827006977
"SLC12A7",11.2,5.7,2.38,0.0195,0.776,"None","10723","solute carrier family 12 member 7","NS",1.70996538863748
"ARL16",-11.3,4.96,-2.38,0.0196,0.776,"Endocrine","339231","ADP ribosylation factor like GTPase 16","NS",1.70774392864352
"LRRC2",17.1,1.42,2.38,0.0196,0.776,"None","79442","leucine rich repeat containing 2","NS",1.70774392864352
"FAM117A",-9.58,5.36,-2.37,0.0197,0.776,"Endocrine","81558","family with sequence similarity 117 member A","NS",1.70553377383841
"KANK1",15.7,4.85,2.37,0.0198,0.776,"None","23189","KN motif and ankyrin repeat domains 1","NS",1.70333480973847
"HSPB7",20.6,0.652,2.37,0.0198,0.776,"Non-endocrine","27129","heat shock protein family B (small) member 7","NS",1.70333480973847
"ZNF423",16.3,1.18,2.37,0.0199,0.776,"Non-endocrine","23090","zinc finger protein 423","NS",1.70114692359029
"RAB3D",11.2,5.4,2.37,0.0199,0.776,"Non-endocrine","9545","RAB3D, member RAS oncogene family","NS",1.70114692359029
"BMPER",-19.4,1.62,-2.37,0.0201,0.776,"None","168667","BMP binding endothelial regulator","NS",1.69680394257951
"SMIM29",-12.5,4.64,-2.36,0.0201,0.776,"None","221491","small integral membrane protein 29","NS",1.69680394257951
"PADI1",-40.2,-0.606,-2.38,0.0202,0.776,"None","29943","peptidyl arginine deiminase 1","NS",1.69464863055338
"NEDD4",15.4,2.71,2.36,0.0203,0.776,"None","4734","NEDD4 E3 ubiquitin protein ligase","NS",1.69250396208679
"SALL4",15.1,2.5,2.36,0.0205,0.776,"None","57167","spalt like transcription factor 4","NS",1.68824613894425
"ZNF185",24.6,3.04,2.36,0.0205,0.776,"None","7739","zinc finger protein 185 with LIM domain","NS",1.68824613894425
"ITGB1",9.78,8.66,2.36,0.0206,0.776,"None","3688","integrin subunit beta 1","NS",1.68613277963085
"NCAPG",26.8,-0.713,2.36,0.0206,0.776,"None","64151","non-SMC condensin I complex subunit G","NS",1.68613277963085
"ENOX1",14.4,1.82,2.35,0.0207,0.776,"None","55068","ecto-NOX disulfide-thiol exchanger 1","NS",1.68402965454308
"LINC00271",-12.1,2.25,-2.35,0.0208,0.776,"Endocrine","100131814","long intergenic non-protein coding RNA 271","NS",1.68193666503724
"ADGRD1",17.4,1.52,2.35,0.0208,0.776,"None","283383","adhesion G protein-coupled receptor D1","NS",1.68193666503724
"LINC01567",-21.5,-1.4,-2.36,0.0208,0.776,"None","400511","long intergenic non-protein coding RNA 1567","NS",1.68193666503724
"GPR132",20.6,-0.464,2.35,0.0209,0.776,"None","29933","G protein-coupled receptor 132","NS",1.67985371388895
"ASCL2",-21.6,3.26,-2.35,0.0209,0.776,"None","430","achaete-scute family bHLH transcription factor 2","NS",1.67985371388895
"RGS4",19.4,6.01,2.35,0.0209,0.776,"None","5999","regulator of G protein signaling 4","NS",1.67985371388895
"CDHR1",-26.3,1.84,-2.35,0.0209,0.776,"None","92211","cadherin related family member 1","NS",1.67985371388895
"NBPF26",16.7,1.71,2.35,0.021,0.776,"None","101060684","NBPF member 26","NS",1.67778070526608
"ANKRD6",-10.7,4.41,-2.35,0.0211,0.776,"Endocrine","22881","ankyrin repeat domain 6","NS",1.67571754470231
"TBX19",-13.4,1.97,-2.35,0.0211,0.776,"None","9095","T-box transcription factor 19","NS",1.67571754470231
"C3orf80",25.5,1.94,2.34,0.0212,0.776,"None","401097","chromosome 3 open reading frame 80","NS",1.67366413907125
"ARHGEF19",16.2,1.67,2.34,0.0213,0.776,"Non-endocrine","128272","Rho guanine nucleotide exchange factor 19","NS",1.67162039656126
"NPB",34.8,-1.61,2.46,0.0213,0.776,"None","256933","neuropeptide B","NS",1.67162039656126
"ZNF91",-11.8,5.04,-2.34,0.0213,0.776,"None","7644","zinc finger protein 91","NS",1.67162039656126
"SPATS1",-19.2,-2.25,-2.35,0.0214,0.776,"None","221409","spermatogenesis associated serine rich 1","NS",1.66958622665081
"MS4A7",36.8,-0.584,2.35,0.0214,0.776,"Non-endocrine","58475","membrane spanning 4-domains A7","NS",1.66958622665081
"NDUFA11",-10.9,3.24,-2.34,0.0215,0.776,"None","126328","NADH:ubiquinone oxidoreductase subunit A11","NS",1.66756154008439
"ACKR1",32.3,-0.691,2.35,0.0215,0.776,"None","2532","atypical chemokine receptor 1 (Duffy blood group)","NS",1.66756154008439
"HK1",16,4.33,2.34,0.0215,0.776,"Non-endocrine","3098","hexokinase 1","NS",1.66756154008439
"SLC8B1",13.9,3.3,2.34,0.0215,0.776,"Non-endocrine","80024","solute carrier family 8 member B1","NS",1.66756154008439
"RFX8",-24.3,-0.178,-2.34,0.0216,0.776,"None","731220","RFX family member 8, lacking RFX DNA binding domain","NS",1.66554624884907
"CERCAM",10.1,5.46,2.34,0.0217,0.776,"None","51148","cerebral endothelial cell adhesion molecule","NS",1.66354026615147
"PLS3",12.9,4.86,2.34,0.0217,0.776,"None","5358","plastin 3","NS",1.66354026615147
"UMOD",29.3,-0.367,2.34,0.0217,0.776,"Non-endocrine","7369","uromodulin","NS",1.66354026615147
"GLRX",11.7,3.63,2.33,0.0218,0.776,"None","2745","glutaredoxin","NS",1.6615435063954
"CYP27A1",-10.7,4.51,-2.33,0.0219,0.776,"None","1593","cytochrome P450 family 27 subfamily A member 1","NS",1.65955588515988
"MYH7",18.2,1.19,2.33,0.022,0.776,"None","4625","myosin heavy chain 7","NS",1.65757731917779
"KLB",23.7,1.85,2.33,0.0221,0.776,"Non-endocrine","152831","klotho beta","NS",1.65560772631489
"CRYBG1",15.4,3.33,2.33,0.0221,0.776,"Non-endocrine","202","crystallin beta-gamma domain containing 1","NS",1.65560772631489
"ERICH5",-17.2,4.22,-2.33,0.0221,0.776,"None","203111","glutamate rich 5","NS",1.65560772631489
"BCL11B",-34.8,-1.82,-2.35,0.0222,0.776,"None","64919","BAF chromatin remodeling complex subunit BCL11B","NS",1.65364702554936
"BOK",11.7,4.24,2.33,0.0222,0.776,"None","666","BCL2 family apoptosis regulator BOK","NS",1.65364702554936
"MR1",10.2,4.77,2.32,0.0223,0.776,"None","3140","major histocompatibility complex, class I-related","NS",1.65169513695184
"WSCD2",-21.1,5.23,-2.32,0.0224,0.776,"Endocrine","9671","WSC domain containing 2","NS",1.64975198166584
