"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"TAFA4",11.7,0.101,4.19,6.46e-05,0.00418,"Endocrine","151647","TAFA chemokine like family member 4","up",4.18976748200492
"EPHX3",-9.19,-0.321,-4.18,6.47e-05,0.00418,"None","79852","epoxide hydrolase 3","down",4.1890957193313
"RAP1GAP",-5.93,7.1,-4.18,6.49e-05,0.00418,"None","5909","RAP1 GTPase activating protein","down",4.18775530319963
"ST8SIA5",12.6,1.81,4.18,6.59e-05,0.00423,"None","29906","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5","up",4.18111458540599
"CAMSAP3",-5.27,5.55,-4.17,6.76e-05,0.00432,"None","57662","calmodulin regulated spectrin associated protein family member 3","down",4.17005330405836
"GLB1L3",-11.9,1.12,-4.17,6.93e-05,0.00441,"None","112937","galactosidase beta 1 like 3","down",4.15926676538819
"PRRG4",-7.47,3.64,-4.15,7.3e-05,0.00462,"None","79056","proline rich and Gla domain 4","down",4.13667713987954
"ANO9",-8.13,3.18,-4.15,7.4e-05,0.00466,"Non-endocrine","338440","anoctamin 9","down",4.13076828026902
"TFF3",11.9,5.02,4.14,7.63e-05,0.00479,"None","7033","trefoil factor 3","up",4.11747546204512
"PRKAR1B",6.18,4.57,4.14,7.73e-05,0.00483,"Endocrine","5575","protein kinase cAMP-dependent type I regulatory subunit beta","up",4.11182050608168
"USP11",4.86,6.98,4.13,8.01e-05,0.00498,"Endocrine","8237","ubiquitin specific peptidase 11","up",4.09636748391576
"PDE8B",7.15,5.35,4.13,8.04e-05,0.00498,"None","8622","phosphodiesterase 8B","up",4.09474395125155
"FOSL2",-8.04,6.43,-4.12,8.24e-05,0.00508,"None","2355","FOS like 2, AP-1 transcription factor subunit","down",4.08407278830288
"COMMD9",4.81,5.25,4.11,8.56e-05,0.00524,"None","29099","COMM domain containing 9","up",4.06752623532285
"MGLL",-8.21,3.99,-4.11,8.57e-05,0.00524,"None","11343","monoglyceride lipase","down",4.0670191780768
"DOP1B",-6.31,4.94,-4.11,8.67e-05,0.00528,"None","9980","DOP1 leucine zipper like protein B","down",4.06198090252379
"EMILIN2",-8.86,1.39,-4.1,8.85e-05,0.00537,"None","84034","elastin microfibril interfacer 2","down",4.05305672930217
"WSCD2",11.1,5.23,4.1,8.95e-05,0.0054,"Endocrine","9671","WSC domain containing 2","up",4.04817696468409
"BEND6",9.09,2.17,4.09,9.18e-05,0.00552,"Endocrine","221336","BEN domain containing 6","up",4.03715731879876
"NAGS",-9.31,1.16,-4.08,9.34e-05,0.00559,"None","162417","N-acetylglutamate synthase","down",4.02965312376991
"AHNAK",-7.48,7.93,-4.08,9.39e-05,0.0056,"None","79026","AHNAK nucleoprotein","down",4.02733440773389
"SLC10A5",-9.57,0.172,-4.06,0.000101,0.00601,"None","347051","solute carrier family 10 member 5","down",3.99567862621736
"LINC00595",12.3,-0.983,4.07,0.000102,0.00602,"None","414243","long intergenic non-protein coding RNA 595","up",3.99139982823808
"PLXNB3",-8.47,2.76,-4.06,0.000102,0.00601,"None","5365","plexin B3","down",3.99139982823808
"VAT1L",8.8,5.13,4.06,0.000104,0.0061,"Endocrine","57687","vesicle amine transport 1 like","up",3.98296666070122
"PPM1E",8.33,5.14,4.05,0.000105,0.00616,"None","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E","up",3.97881070093006
"TUBB2B",8.24,3.77,4.04,0.000112,0.00649,"None","347733","tubulin beta 2B class IIb","up",3.95078197732982
"STXBP1",5.48,7.45,4.03,0.000113,0.00657,"Endocrine","6812","syntaxin binding protein 1","up",3.94692155651658
"FEZ1",-8.59,2.31,-4.02,0.000119,0.00684,"None","9638","fasciculation and elongation protein zeta 1","down",3.92445303860747
"NTN1",8.79,4.47,4.01,0.000122,0.00699,"Endocrine","9423","netrin 1","up",3.91364016932525
"MBLAC1",6.61,0.98,4,0.000127,0.00725,"None","255374","metallo-beta-lactamase domain containing 1","up",3.89619627904404
"INA",5.88,6.14,4,0.000129,0.00735,"Endocrine","9118","internexin neuronal intermediate filament protein alpha","up",3.88941028970075
"RANGRF",8.38,0.94,3.99,0.000132,0.00745,"None","29098","RAN guanine nucleotide release factor","up",3.87942606879415
"ATP6V1D",4.75,5.99,3.99,0.000132,0.00745,"None","51382","ATPase H+ transporting V1 subunit D","up",3.87942606879415
"FRMD8",-4.58,4.79,-3.99,0.000133,0.00747,"None","83786","FERM domain containing 8","down",3.87614835903291
"TENM1",-11.7,1.99,-3.98,0.000135,0.0075,"None","10178","teneurin transmembrane protein 1","down",3.86966623150499
"FHL2",-6.64,3.06,-3.98,0.000135,0.0075,"Non-endocrine","2274","four and a half LIM domains 2","down",3.86966623150499
"XDH",10.2,3.87,3.98,0.000135,0.0075,"None","7498","xanthine dehydrogenase","up",3.86966623150499
"COL4A4",-8.84,2.05,-3.97,0.000139,0.00772,"Non-endocrine","1286","collagen type IV alpha 4 chain","down",3.85698519974591
"ELMO1",9.27,5.36,3.97,0.000142,0.00785,"None","9844","engulfment and cell motility 1","up",3.84771165561694
"UBXN10",8.23,5.49,3.96,0.000144,0.00793,"None","127733","UBX domain protein 10","up",3.84163750790475
"EIF4E1B",10.8,0.666,3.96,0.000145,0.00793,"None","253314","eukaryotic translation initiation factor 4E family member 1B","up",3.83863199776503
"PDX1",9.46,5.09,3.96,0.000145,0.00793,"None","3651","pancreatic and duodenal homeobox 1","up",3.83863199776503
"CARD10",-5.82,4.49,-3.96,0.000149,0.0081,"None","29775","caspase recruitment domain family member 10","down",3.82681373158773
"HSPA2",-6.88,3.98,-3.95,0.00015,0.0081,"Non-endocrine","3306","heat shock protein family A (Hsp70) member 2","down",3.82390874094432
"PLEKHA2",-5.16,4.31,-3.95,0.00015,0.0081,"None","59339","pleckstrin homology domain containing A2","down",3.82390874094432
"MCOLN1",6.71,4.64,3.95,0.000153,0.00823,"None","57192","mucolipin 1","up",3.8153085691824
"MNX1",8.01,4.44,3.95,0.000154,0.00825,"None","3110","motor neuron and pancreas homeobox 1","up",3.81247927916354
"FXYD6",-6.36,5.21,-3.95,0.000154,0.00825,"None","53826","FXYD domain containing ion transport regulator 6","down",3.81247927916354
"SAMD14",-9.1,0.555,-3.94,0.000159,0.00842,"None","201191","sterile alpha motif domain containing 14","down",3.79860287567955
"FBXL2",5.76,3.37,3.94,0.000159,0.00842,"None","25827","F-box and leucine rich repeat protein 2","up",3.79860287567955
"INPP5J",-5.68,2.98,-3.94,0.000159,0.00842,"None","27124","inositol polyphosphate-5-phosphatase J","down",3.79860287567955
"FAM166C",7.69,2.11,3.93,0.000162,0.00848,"None","339778","family with sequence similarity 166 member C","up",3.79048498545737
"DUSP26",6.06,6.15,3.93,0.000162,0.00848,"Endocrine","78986","dual specificity phosphatase 26","up",3.79048498545737
"PLXNA1",-7,4.5,-3.92,0.000168,0.00877,"None","5361","plexin A1","down",3.77469071827414
"CSRP1",-4.66,7.58,-3.92,0.000169,0.00877,"None","1465","cysteine and glycine rich protein 1","down",3.77211329538633
"NBEAL2",-6.38,6.4,-3.91,0.000174,0.00903,"None","23218","neurobeachin like 2","down",3.7594507517174
"DYRK1B",4.67,4.53,3.9,0.000183,0.00946,"None","9149","dual specificity tyrosine phosphorylation regulated kinase 1B","up",3.73754891026957
"ASTN1",-9.05,3.26,-3.9,0.000184,0.00948,"None","460","astrotactin 1","down",3.73518217699046
"OPRD1",12.8,2.66,3.89,0.000186,0.00952,"None","4985","opioid receptor delta 1","up",3.73048705578208
"CPNE8",-6.12,3.91,-3.89,0.000187,0.00952,"None","144402","copine 8","down",3.7281583934635
"GPER1",-8.42,1.69,-3.89,0.000187,0.00952,"None","2852","G protein-coupled estrogen receptor 1","down",3.7281583934635
"ALOX5",5.49,4.83,3.89,0.00019,0.00962,"None","240","arachidonate 5-lipoxygenase","up",3.72124639904717
"TMEM45B",-8.96,3.11,-3.88,0.000192,0.0097,"Non-endocrine","120224","transmembrane protein 45B","down",3.71669877129645
"SERPINB9",-9.05,3.91,-3.88,0.000194,0.00971,"None","5272","serpin family B member 9","down",3.71219827006977
"CLCN5",-6.42,4.41,-3.88,0.000195,0.00971,"None","1184","chloride voltage-gated channel 5","down",3.70996538863748
"TMEM271",10.9,0.842,3.88,0.000196,0.00971,"None","112441426","transmembrane protein 271","up",3.70774392864352
"PRRT3",5.48,4.94,3.88,0.000196,0.00971,"Endocrine","285368","proline rich transmembrane protein 3","up",3.70774392864352
"MFSD14C",4.93,4.58,3.88,0.000196,0.00971,"None","84278","major facilitator superfamily domain containing 14C","up",3.70774392864352
"KCNC1",-10.3,3.02,-3.88,0.000197,0.00971,"None","3746","potassium voltage-gated channel subfamily C member 1","down",3.70553377383841
"SEC11C",6.42,7.97,3.88,0.000197,0.00971,"None","90701","SEC11 homolog C, signal peptidase complex subunit","up",3.70553377383841
"TNR",8.99,4.13,3.88,0.000198,0.00974,"None","7143","tenascin R","up",3.70333480973847
"ZMAT4",12.3,0.588,3.87,2e-04,0.00979,"None","79698","zinc finger matrin-type 4","up",3.69897000433602
"PEPD",4.64,5.96,3.87,0.000204,0.00998,"Endocrine","5184","peptidase D","up",3.6903698325741
"SLC12A7",-5.45,5.7,-3.87,0.000205,0.00998,"None","10723","solute carrier family 12 member 7","down",3.68824613894425
"CA10",-14.4,0.727,-3.87,0.000206,0.00998,"None","56934","carbonic anhydrase 10","down",3.68613277963085
"IRF6",-4.97,6.34,-3.86,0.000208,0.01,"None","3664","interferon regulatory factor 6","down",3.68193666503724
"SLC35F4",-9.18,2.11,-3.85,0.000216,0.0104,"None","341880","solute carrier family 35 member F4","down",3.66554624884907
"ADAM15",-4.43,5.1,-3.85,0.000216,0.0104,"None","8751","ADAM metallopeptidase domain 15","down",3.66554624884907
"SVOP",5.93,5.43,3.85,0.000219,0.0105,"Endocrine","55530","SV2 related protein","up",3.65955588515988
"MMP19",-8.41,1.53,-3.84,0.000221,0.0105,"None","4327","matrix metallopeptidase 19","down",3.65560772631489
"DIRAS3",-6.84,5.29,-3.84,0.000221,0.0105,"None","9077","DIRAS family GTPase 3","down",3.65560772631489
"RHBDF2",-6.34,3.69,-3.83,0.00023,0.0109,"Non-endocrine","79651","rhomboid 5 homolog 2","down",3.63827216398241
"LDLRAP1",5.71,7.09,3.83,0.000235,0.0111,"None","26119","low density lipoprotein receptor adaptor protein 1","up",3.62893213772826
"CDK2",-5.38,3.13,-3.82,0.000241,0.0113,"None","1017","cyclin dependent kinase 2","down",3.61798295742513
"MAMDC2",6.93,3.84,3.82,0.000242,0.0113,"None","256691","MAM domain containing 2","up",3.61618463401957
"AGPAT1",4.97,4.68,3.81,0.000246,0.0115,"None","10554","1-acylglycerol-3-phosphate O-acyltransferase 1","up",3.60906489289662
"OSMR",-7.73,4.67,-3.81,0.000246,0.0115,"Non-endocrine","9180","oncostatin M receptor","down",3.60906489289662
"PCSK9",9.45,3.43,3.8,0.000259,0.012,"None","255738","proprotein convertase subtilisin/kexin type 9","up",3.58670023591875
"FAM174B",4.89,6.07,3.8,0.00026,0.012,"None","400451","family with sequence similarity 174 member B","up",3.58502665202918
"MCF2L2",6.48,3.95,3.79,0.000263,0.0121,"Endocrine","23101","MCF.2 cell line derived transforming sequence-like 2","up",3.58004425151024
"C8G",-7.48,-0.388,-3.8,0.000263,0.0121,"None","733","complement C8 gamma chain","down",3.58004425151024
"FRMD4B",-7,4.48,-3.79,0.000265,0.0122,"None","23150","FERM domain containing 4B","down",3.57675412606319
"B3GAT1",-8.93,2.81,-3.79,0.000266,0.0122,"None","27087","beta-1,3-glucuronyltransferase 1","down",3.57511836336893
"CHRD",-9.49,2.28,-3.79,0.000269,0.0122,"Non-endocrine","8646","chordin","down",3.57024771999759
"SERTAD1",-7.05,4.62,-3.79,0.000271,0.0123,"None","29950","SERTA domain containing 1","down",3.56703070912559
"RSPH3",4.38,4.14,3.78,0.000272,0.0123,"None","83861","radial spoke head 3","up",3.5654310959658
"ARNTL2",-10.9,3.17,-3.78,0.000278,0.0126,"None","56938","aryl hydrocarbon receptor nuclear translocator like 2","down",3.55595520408192
"SERPINA1",-11.8,9.31,-3.78,0.000281,0.0126,"None","5265","serpin family A member 1","down",3.55129368009492
"ITPR1",-6.74,4.75,-3.77,0.000283,0.0126,"None","3708","inositol 1,4,5-trisphosphate receptor type 1","down",3.54821356447571
"BDH1",6.78,3.93,3.77,0.000283,0.0126,"None","622","3-hydroxybutyrate dehydrogenase 1","up",3.54821356447571
"PPP4R4",-7.04,3.79,-3.77,0.000284,0.0126,"None","57718","protein phosphatase 4 regulatory subunit 4","down",3.54668165995296
"PNMA8A",7.73,5.87,3.77,0.000285,0.0126,"None","55228","PNMA family member 8A","up",3.54515513999149
"EGR3",-9.48,3.68,-3.77,0.000286,0.0127,"None","1960","early growth response 3","down",3.54363396687096
"GPR137B",-5.84,3.61,-3.77,0.000289,0.0127,"None","7107","G protein-coupled receptor 137B","down",3.53910215724345
"ZNF771",4.6,2.15,3.76,0.000293,0.0129,"None","51333","zinc finger protein 771","up",3.53313237964589
"CYP4F3",-14.5,1.95,-3.75,0.000302,0.0133,"None","4051","cytochrome P450 family 4 subfamily F member 3","down",3.51999305704285
"TES",-6.93,6.11,-3.75,0.000305,0.0133,"None","26136","testin LIM domain protein","down",3.51570016065321
"ANKRD65",5.2,5.32,3.75,0.000305,0.0133,"None","441869","ankyrin repeat domain 65","up",3.51570016065321
"MAPRE3",4.9,6.82,3.75,0.000309,0.0134,"Endocrine","22924","microtubule associated protein RP/EB family member 3","up",3.51004152057517
"VAMP1",-6.72,2.82,-3.74,0.000314,0.0136,"None","6843","vesicle associated membrane protein 1","down",3.50307035192679
"MIR22HG",-7.74,6.11,-3.73,0.000328,0.0142,"None","84981","MIR22 host gene","down",3.48412615628832
"LDOC1",4.87,5.78,3.73,0.000329,0.0142,"None","23641","LDOC1 regulator of NFKB signaling","up",3.48280410205003
"TBC1D4",4.89,5.79,3.73,0.000332,0.0143,"Endocrine","9882","TBC1 domain family member 4","up",3.47886191629596
"LBHD1",6.49,1.45,3.73,0.000333,0.0143,"None","79081","LBH domain containing 1","up",3.47755576649368
"ACP5",-8.29,1.79,-3.72,0.000344,0.0147,"None","54","acid phosphatase 5, tartrate resistant","down",3.46344155742847
"KIF19",-9.84,4.41,-3.71,0.000352,0.015,"None","124602","kinesin family member 19","down",3.45345733652187
"NCDN",5.63,5.02,3.71,0.000352,0.015,"None","23154","neurochondrin","up",3.45345733652187
"SLC1A5",-8.58,3.67,-3.71,0.000356,0.0151,"Non-endocrine","6510","solute carrier family 1 member 5","down",3.44855000202712
"ENPP5",4.5,5.16,3.7,0.000364,0.0154,"None","59084","ectonucleotide pyrophosphatase/phosphodiesterase family member 5","up",3.43889861635094
"SUMF2",-4.19,6.96,-3.69,0.000378,0.0159,"None","25870","sulfatase modifying factor 2","down",3.42250820016277
"BMP8A",-8.75,1.8,-3.68,0.000392,0.0164,"None","353500","bone morphogenetic protein 8a","down",3.40671393297954
"MAFK",-5.6,5.33,-3.68,0.000393,0.0164,"None","7975","MAF bZIP transcription factor K","down",3.40560744962457
"FAM229B",6.07,4.26,3.68,0.000395,0.0165,"None","619208","family with sequence similarity 229 member B","up",3.40340290437354
"LOC100287896",7.21,2.03,3.67,0.000399,0.0166,"None","100287896","uncharacterized LOC100287896","up",3.39902710431325
"TM6SF2",9.04,0.0587,3.67,0.000403,0.0167,"None","53345","transmembrane 6 superfamily member 2","up",3.39469495385889
"GDAP1",4.29,6,3.67,0.000408,0.0169,"Endocrine","54332","ganglioside induced differentiation associated protein 1","up",3.38933983691012
"TXLNB",11.4,-0.587,3.67,0.000409,0.0169,"None","167838","taxilin beta","up",3.38827669199266
"GLB1L2",-5.53,4.14,-3.66,0.000425,0.0175,"None","89944","galactosidase beta 1 like 2","down",3.37161106994969
"C5AR1",7.96,3.23,3.65,0.000427,0.0175,"None","728","complement C5a receptor 1","up",3.36957212497498
"FAM83B",-9.52,2.06,-3.65,0.000431,0.0176,"None","222584","family with sequence similarity 83 member B","down",3.36552272983927
"GMIP",-6.71,2.44,-3.65,0.000431,0.0176,"Non-endocrine","51291","GEM interacting protein","down",3.36552272983927
"FSIP1",8,0.316,3.65,0.00044,0.0179,"None","161835","fibrous sheath interacting protein 1","up",3.35654732351381
"RAD51AP2",-9.93,-1.44,-3.66,0.000442,0.0179,"None","729475","RAD51 associated protein 2","down",3.35457773065091
"WDR1",-4.42,7.23,-3.64,0.000447,0.0181,"None","9948","WD repeat domain 1","down",3.34969247686806
"CYP2J2",7.62,1.4,3.63,0.000466,0.0188,"None","1573","cytochrome P450 family 2 subfamily J member 2","up",3.33161408331
"RELN",-11.5,-0.265,-3.63,0.000471,0.0189,"None","5649","reelin","down",3.3269790928711
"PCDHGB7",6.63,2.33,3.62,0.000475,0.019,"None","56099","protocadherin gamma subfamily B, 7","up",3.32330639037513
"TRPM3",8.13,4.67,3.62,0.000484,0.0193,"Endocrine","80036","transient receptor potential cation channel subfamily M member 3","up",3.31515463835559
"ZNF442",-5.33,1.56,-3.62,0.000485,0.0193,"None","79973","zinc finger protein 442","down",3.31425826139774
"SGCD",7.57,1.56,3.62,0.000487,0.0194,"None","6444","sarcoglycan delta","up",3.31247103878537
"RAB20",-5.89,3.78,-3.61,0.000491,0.0194,"Non-endocrine","55647","RAB20, member RAS oncogene family","down",3.30891850787703
"TMEM130",7.86,4.15,3.61,0.000499,0.0197,"None","222865","transmembrane protein 130","up",3.30189945437661
"KCNC2",-10.7,0.718,-3.6,0.000505,0.0199,"None","3747","potassium voltage-gated channel subfamily C member 2","down",3.29670862188134
"GPR179",-14.7,0.532,-3.6,0.000506,0.0199,"None","440435","G protein-coupled receptor 179","down",3.2958494831602
"ALKBH1",4.57,3.52,3.6,0.000509,0.02,"None","8846","alkB homolog 1, histone H2A dioxygenase","up",3.29328221766324
"TEAD3",-6.95,2.67,-3.6,0.000515,0.0201,"Non-endocrine","7005","TEA domain transcription factor 3","down",3.28819277095881
"ASS1",-5.36,4.92,-3.59,0.000523,0.0204,"None","445","argininosuccinate synthase 1","down",3.28149831113273
"KCNJ11",6.43,5.46,3.59,0.000526,0.0204,"None","3767","potassium inwardly rectifying channel subfamily J member 11","up",3.27901425584626
"MARCKSL1",-7.43,4.5,-3.59,0.000534,0.0207,"None","65108","MARCKS like 1","down",3.27245874297144
"CNN2",-9.14,4.06,-3.58,0.000546,0.021,"Non-endocrine","1265","calponin 2","down",3.26280735729526
"DCBLD1",4.31,5.01,3.58,0.00055,0.021,"None","285761","discoidin, CUB and LCCL domain containing 1","up",3.25963731050576
"RGL1",4.78,5.5,3.58,0.000552,0.021,"Endocrine","23179","ral guanine nucleotide dissociation stimulator like 1","up",3.2580609222708
"IRF8",-10.4,2.21,-3.58,0.000552,0.021,"Non-endocrine","3394","interferon regulatory factor 8","down",3.2580609222708
"NKX6-1",6.06,6.86,3.58,0.000552,0.021,"None","4825","NK6 homeobox 1","up",3.2580609222708
"NLGN4X",-12.4,0.743,-3.58,0.000552,0.021,"None","57502","neuroligin 4 X-linked","down",3.2580609222708
"H4C9",-9.57,-0.484,-3.58,0.000552,0.021,"None","8294","H4 clustered histone 9","down",3.2580609222708
"DOK6",-8.75,1.01,-3.58,0.000556,0.0211,"None","220164","docking protein 6","down",3.25492520841794
"MT-ND4",4.37,13.2,3.57,0.00056,0.0212,"None","4538","mitochondrially encoded NADH dehydrogenase 4","up",3.2518119729938
"LMO4",-6.54,4.15,-3.57,0.000569,0.0215,"Non-endocrine","8543","LIM domain only 4","down",3.24488773360493
"PLEKHA6",5.08,6.9,3.57,0.000572,0.0215,"Endocrine","22874","pleckstrin homology domain containing A6","up",3.24260397120698
"ZNF454",6.7,1.16,3.57,0.000572,0.0215,"None","285676","zinc finger protein 454","up",3.24260397120698
"MEX3D",-4.67,3.85,-3.57,0.000575,0.0216,"None","399664","mex-3 RNA binding family member D","down",3.24033215531037
"STAMBPL1",5.8,2.51,3.56,0.000582,0.0217,"None","57559","STAM binding protein like 1","up",3.23507701535011
"DOCK10",7.86,4.29,3.56,0.000591,0.022,"None","55619","dedicator of cytokinesis 10","up",3.22841251911874
"SNTG1",-7.52,2.99,-3.56,0.000595,0.0221,"None","54212","syntrophin gamma 1","down",3.22548303427145
"ITGB8",-4.73,5.14,-3.56,0.000596,0.0221,"None","3696","integrin subunit beta 8","down",3.22475374025976
"GPR3",-11.3,3.76,-3.55,0.000597,0.0221,"None","2827","G protein-coupled receptor 3","down",3.22402566887063
"FGB",-20.6,0.375,-3.56,0.000598,0.0221,"None","2244","fibrinogen beta chain","down",3.22329881601159
"CCNYL1",-5.23,4.1,-3.55,0.000603,0.0222,"None","151195","cyclin Y like 1","down",3.21968268785985
"FXYD2",6.49,4.12,3.55,0.00061,0.0223,"Endocrine","486","FXYD domain containing ion transport regulator 2","up",3.21467016498923
"ADAMTS4",-9.84,5.21,-3.55,0.00061,0.0223,"None","9507","ADAM metallopeptidase with thrombospondin type 1 motif 4","down",3.21467016498923
"HIC2",-5.67,3.34,-3.55,0.000611,0.0223,"None","23119","HIC ZBTB transcriptional repressor 2","down",3.21395878975745
"MAMLD1",-8.26,5.26,-3.55,0.000612,0.0223,"None","10046","mastermind like domain containing 1","down",3.21324857785444
